YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-03,WEEKDAY,12,TRAIN,NE9,24705,16606
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NE9,16341,10360
2024-03,WEEKDAY,8,TRAIN,EW21/CC22,28627,106437
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,5974,13299
2024-03,WEEKDAY,20,TRAIN,NS13,40522,80808
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NS13,22430,34242
2024-03,WEEKDAY,8,TRAIN,TE6,35675,6435
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,TE6,7128,2606
2024-03,WEEKDAY,5,TRAIN,CC27,291,95
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC27,90,2
2024-03,WEEKDAY,8,TRAIN,EW14/NS26,10221,330459
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,2571,11105
2024-03,WEEKDAY,19,TRAIN,NS3,16108,46524
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,NS3,7714,12251
2024-03,WEEKDAY,13,TRAIN,PE3,7430,6625
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,PE3,4596,3649
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,BP10,929,2239
2024-03,WEEKDAY,19,TRAIN,BP10,2179,8476
2024-03,WEEKDAY,10,TRAIN,PW7,2332,1498
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1860,1068
2024-03,WEEKDAY,8,TRAIN,EW2/DT32,139731,57477
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,23613,15915
2024-03,WEEKDAY,11,TRAIN,DT21,6916,11093
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,DT21,4089,4785
2024-03,WEEKDAY,15,TRAIN,NE5,11726,11141
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NE5,8199,8480
2024-03,WEEKDAY,21,TRAIN,NS16,30840,61576
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS16,15321,30253
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NS16,15974,28880
2024-03,WEEKDAY,20,TRAIN,NS16,34347,65228
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,PW1,1906,2076
2024-03,WEEKDAY,14,TRAIN,PW1,1724,2578
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NS23,22853,6068
2024-03,WEEKDAY,22,TRAIN,NS23,41779,9779
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,CC27,2614,1486
2024-03,WEEKDAY,16,TRAIN,CC27,9498,2222
2024-03,WEEKDAY,21,TRAIN,CC12,2360,8100
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,CC12,1041,3773
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,PE3,59,539
2024-03,WEEKDAY,0,TRAIN,PE3,77,921
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,207,292
2024-03,WEEKDAY,6,TRAIN,NS27/CE2/TE20,388,3697
2024-03,WEEKDAY,20,TRAIN,CC23,21649,2504
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC23,2500,1258
2024-03,WEEKDAY,22,TRAIN,DT10/TE11,3767,6217
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,DT10/TE11,1934,3453
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NS2,16669,14673
2024-03,WEEKDAY,13,TRAIN,NS2,21515,19812
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,PW5,2021,1770
2024-03,WEEKDAY,13,TRAIN,PW5,4776,2521
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,CC16,2276,3417
2024-03,WEEKDAY,7,TRAIN,CC16,16401,31711
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NE13,14512,13547
2024-03,WEEKDAY,16,TRAIN,NE13,24381,25382
2024-03,WEEKDAY,15,TRAIN,NE15,13414,19280
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NE15,11610,11902
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,14106,45600
2024-03,WEEKDAY,11,TRAIN,NE1/CC29,21064,63343
2024-03,WEEKDAY,13,TRAIN,NE8,31401,27808
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NE8,22874,26641
2024-03,WEEKDAY,21,TRAIN,EW26,11490,45497
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW26,7015,21807
2024-03,WEEKDAY,20,TRAIN,TE1,4043,4270
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1418,2870
2024-03,WEEKDAY,23,TRAIN,CC25,1106,2089
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC25,543,1113
2024-03,WEEKDAY,13,TRAIN,NE9,22611,19605
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NE9,15129,11191
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,TE1,0,375
2024-03,WEEKDAY,0,TRAIN,TE1,0,341
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NS10,26925,13464
2024-03,WEEKDAY,8,TRAIN,NS10,112321,44384
2024-03,WEEKDAY,5,TRAIN,DT21,78,0
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,DT21,25,1
2024-03,WEEKDAY,7,TRAIN,NE12/CC13,117628,54198
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,18454,9494
2024-03,WEEKDAY,17,TRAIN,SW3,2798,4057
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,SW3,1334,1554
2024-03,WEEKDAY,0,TRAIN,EW30,1,142
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,EW30,3,216
2024-03,WEEKDAY,21,TRAIN,DT18,19423,4155
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,DT18,3895,2781
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,DT34,2123,2406
2024-03,WEEKDAY,14,TRAIN,DT34,3307,4495
2024-03,WEEKDAY,17,TRAIN,EW5,51922,59998
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW5,21605,27433
2024-03,WEEKDAY,7,TRAIN,TE5,14448,6148
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,TE5,1854,1344
2024-03,WEEKDAY,15,TRAIN,BP5,1913,1705
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP5,1253,1013
2024-03,WEEKDAY,5,TRAIN,DT30,1668,116
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,DT30,304,15
2024-03,WEEKDAY,10,TRAIN,TE19,2219,11996
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,TE19,1235,1735
2024-03,WEEKDAY,15,TRAIN,BP3,2674,3584
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP3,2070,2159
2024-03,WEEKDAY,20,TRAIN,NS23,53477,22176
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NS23,29540,11912
2024-03,WEEKDAY,0,TRAIN,NS23,488,373
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NS23,248,200
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NS18,2214,10373
2024-03,WEEKDAY,22,TRAIN,NS18,4043,18595
2024-03,WEEKDAY,22,TRAIN,TE14/NS22,61305,13346
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,36900,8383
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NS2,13846,15116
2024-03,WEEKDAY,15,TRAIN,NS2,20253,23847
2024-03,WEEKDAY,18,TRAIN,CC7,16739,18876
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,CC7,5018,5656
2024-03,WEEKDAY,0,TRAIN,SW4,48,480
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,SW4,32,250
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,BP7,288,652
2024-03,WEEKDAY,16,TRAIN,BP7,694,1486
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,DT22,11757,7823
2024-03,WEEKDAY,20,TRAIN,DT22,11583,14168
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,DT24,2939,1580
2024-03,WEEKDAY,8,TRAIN,DT24,17553,11049
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,PE4,1260,647
2024-03,WEEKDAY,10,TRAIN,PE4,1633,701
2024-03,WEEKDAY,7,TRAIN,NE13,44953,23619
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NE13,8119,6475
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,EW26,17878,23925
2024-03,WEEKDAY,18,TRAIN,EW26,58757,96057
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,SW1,1133,771
2024-03,WEEKDAY,9,TRAIN,SW1,2378,3232
2024-03,WEEKDAY,12,TRAIN,NS12,12894,7655
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NS12,11704,7156
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,DT18,3682,4127
2024-03,WEEKDAY,19,TRAIN,DT18,43371,12405
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,CC24,34,167
2024-03,WEEKDAY,0,TRAIN,CC24,109,249
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,EW10,8721,10358
2024-03,WEEKDAY,19,TRAIN,EW10,11990,28235
2024-03,WEEKDAY,17,TRAIN,NS5,42641,54665
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,NS5,16678,19284
2024-03,WEEKDAY,18,TRAIN,EW4,40705,35829
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,EW4,9085,11082
2024-03,WEEKDAY,17,TRAIN,CC24,94927,15219
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,CC24,9341,3797
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,CC6,15068,16882
2024-03,WEEKDAY,19,TRAIN,CC6,17567,25523
2024-03,WEEKDAY,8,TRAIN,CC10/DT26,33971,57999
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,7217,6913
2024-03,WEEKDAY,18,TRAIN,NS9/TE2,89757,195943
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,36341,46310
2024-03,WEEKDAY,20,TRAIN,EW10,8038,19714
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,EW10,7265,9450
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,TE22,6472,878
2024-03,WEEKDAY,21,TRAIN,TE22,7562,1266
2024-03,WEEKDAY,20,TRAIN,NE17/PTC,34239,60341
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,22485,27205
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,NE9,15527,9477
2024-03,WEEKDAY,10,TRAIN,NE9,22987,15844
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,DT29,2019,5185
2024-03,WEEKDAY,20,TRAIN,DT29,3375,12413
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,CC8,2776,4740
2024-03,WEEKDAY,22,TRAIN,CC8,4205,8462
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,DT28,7614,6154
2024-03,WEEKDAY,17,TRAIN,DT28,29475,13965
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,994,2980
2024-03,WEEKDAY,0,TRAIN,EW24/NS1,1334,3263
2024-03,WEEKDAY,5,TRAIN,DT5,1816,254
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,DT5,469,65
2024-03,WEEKDAY,14,TRAIN,NS3,14268,17172
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NS3,10529,10852
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,NS5,19085,9872
2024-03,WEEKDAY,11,TRAIN,NS5,23966,12793
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS16,24100,28171
2024-03,WEEKDAY,16,TRAIN,NS16,38827,49553
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,SE5,313,82
2024-03,WEEKDAY,5,TRAIN,SE5,1050,283
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,DT23,2280,2145
2024-03,WEEKDAY,12,TRAIN,DT23,4233,3491
2024-03,WEEKDAY,13,TRAIN,TE5,3102,3397
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,TE5,2460,2204
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,BP13,933,524
2024-03,WEEKDAY,12,TRAIN,BP13,1173,648
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,SE3,302,1
2024-03,WEEKDAY,5,TRAIN,SE3,1606,11
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NE5,99,65
2024-03,WEEKDAY,0,TRAIN,NE5,185,112
2024-03,WEEKDAY,14,TRAIN,DT29,4487,4495
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,DT29,3496,2981
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NE9,11728,8263
2024-03,WEEKDAY,8,TRAIN,NE9,47903,49680
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,CC28,2041,1150
2024-03,WEEKDAY,9,TRAIN,CC28,4097,3942
2024-03,WEEKDAY,23,TRAIN,CC20,487,1870
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC20,303,1044
2024-03,WEEKDAY,15,TRAIN,EW9,18208,16836
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW9,13735,13237
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,EW33,2843,2769
2024-03,WEEKDAY,8,TRAIN,EW33,6064,12262
2024-03,WEEKDAY,5,TRAIN,NS16,16775,2564
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,NS16,4632,478
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,DT27,590,2946
2024-03,WEEKDAY,23,TRAIN,DT27,1008,4239
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1928,1838
2024-03,WEEKDAY,17,TRAIN,SE3,2817,4977
2024-03,WEEKDAY,0,TRAIN,NS12,511,2694
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NS12,334,1782
2024-03,WEEKDAY,16,TRAIN,NE15,14392,23313
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NE15,11893,12922
2024-03,WEEKDAY,20,TRAIN,TE18,12019,5220
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,TE18,5757,3377
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1431,1689
2024-03,WEEKDAY,20,TRAIN,CC26,5072,2879
2024-03,WEEKDAY,14,TRAIN,BP12,2810,1570
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,BP12,1339,895
2024-03,WEEKDAY,8,TRAIN,BP10,7377,2578
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1792,1112
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NE8,223,582
2024-03,WEEKDAY,0,TRAIN,NE8,304,815
2024-03,WEEKDAY,13,TRAIN,DT18,16870,16615
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,DT18,3908,4471
2024-03,WEEKDAY,23,TRAIN,TE13,1164,871
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,TE13,674,621
2024-03,WEEKDAY,0,TRAIN,DT6,27,461
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,DT6,21,227
2024-03,WEEKDAY,14,TRAIN,EW12/DT14,61449,62984
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,48636,55524
2024-03,WEEKDAY,12,TRAIN,CC20,4741,3997
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,CC20,4407,2852
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,DT24,2761,3170
2024-03,WEEKDAY,18,TRAIN,DT24,11842,15672
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW30,4330,1088
2024-03,WEEKDAY,17,TRAIN,EW30,27919,1528
2024-03,WEEKDAY,18,TRAIN,TE8,19564,24464
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,TE8,7745,7167
2024-03,WEEKDAY,17,TRAIN,CC8,15593,13905
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,CC8,6545,6250
2024-03,WEEKDAY,23,TRAIN,CC5,2568,3018
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC5,2234,2388
2024-03,WEEKDAY,13,TRAIN,PE6,7601,8544
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,PE6,5321,4474
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NS14,9371,19436
2024-03,WEEKDAY,20,TRAIN,NS14,17516,48722
2024-03,WEEKDAY,5,TRAIN,CC28,1280,56
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC28,205,23
2024-03,WEEKDAY,11,TRAIN,TE3,8682,2957
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,TE3,5230,2040
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,EW33,2477,1011
2024-03,WEEKDAY,11,TRAIN,EW33,2429,1671
2024-03,WEEKDAY,7,TRAIN,CC25,10065,14796
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,CC25,2388,2852
2024-03,WEEKDAY,15,TRAIN,TE1,3266,1711
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1783,1223
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,SW7,2027,1000
2024-03,WEEKDAY,11,TRAIN,SW7,2979,1469
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,25810,10822
2024-03,WEEKDAY,21,TRAIN,NE7/DT12,29919,17696
2024-03,WEEKDAY,11,TRAIN,CE1/DT16,17367,40435
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,11881,35192
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,BP11,975,42
2024-03,WEEKDAY,5,TRAIN,BP11,4080,250
2024-03,WEEKDAY,13,TRAIN,DT21,7961,9537
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,DT21,4374,5991
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NS8,6079,8945
2024-03,WEEKDAY,22,TRAIN,NS8,7794,17696
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC3,2960,3175
2024-03,WEEKDAY,23,TRAIN,CC3,4675,3509
2024-03,WEEKDAY,0,TRAIN,DT23,128,241
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,DT23,37,109
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,DT22,2662,1858
2024-03,WEEKDAY,6,TRAIN,DT22,8570,3384
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW26,21633,21349
2024-03,WEEKDAY,17,TRAIN,EW26,52686,59748
2024-03,WEEKDAY,21,TRAIN,EW8/CC9,69931,33660
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,38017,17892
2024-03,WEEKDAY,22,TRAIN,EW9,11940,25758
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW9,8097,13794
2024-03,WEEKDAY,20,TRAIN,EW17,20509,33821
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,EW17,10118,14047
2024-03,WEEKDAY,12,TRAIN,NS21/DT11,60261,49783
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,37668,36067
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NS14,17210,14599
2024-03,WEEKDAY,13,TRAIN,NS14,24006,19562
2024-03,WEEKDAY,22,TRAIN,EW23,23203,35253
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW23,11424,20028
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NE8,22651,11565
2024-03,WEEKDAY,22,TRAIN,NE8,27770,22238
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NS23,4678,18550
2024-03,WEEKDAY,9,TRAIN,NS23,13084,57924
2024-03,WEEKDAY,10,TRAIN,SE1,4453,1622
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,SE1,3195,1305
2024-03,WEEKDAY,20,TRAIN,SE1,1868,6862
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,SE1,950,2804
2024-03,WEEKDAY,7,TRAIN,PE7,13141,13708
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1794,4459
2024-03,WEEKDAY,17,TRAIN,NE10,30446,23671
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,NE10,10218,10036
2024-03,WEEKDAY,21,TRAIN,DT2,821,2264
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,DT2,384,917
2024-03,WEEKDAY,7,TRAIN,NE1/CC29,19449,67058
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,6781,18739
2024-03,WEEKDAY,19,TRAIN,DT30,5154,23312
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,DT30,3073,5312
2024-03,WEEKDAY,16,TRAIN,BP12,2737,1983
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,BP12,1406,797
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP7,284,582
2024-03,WEEKDAY,15,TRAIN,BP7,845,1094
2024-03,WEEKDAY,12,TRAIN,EW3,17055,14408
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,EW3,11620,8748
2024-03,WEEKDAY,11,TRAIN,SE4,4363,2151
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,SE4,3136,1581
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,CC2,3518,4529
2024-03,WEEKDAY,13,TRAIN,CC2,5703,9553
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,CC5,3584,4269
2024-03,WEEKDAY,13,TRAIN,CC5,5235,5227
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,TE19,1454,1196
2024-03,WEEKDAY,20,TRAIN,TE19,11382,2095
2024-03,WEEKDAY,20,TRAIN,EW1,13552,45797
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,EW1,8786,19082
2024-03,WEEKDAY,5,TRAIN,CC14,866,391
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC14,242,42
2024-03,WEEKDAY,16,TRAIN,CE1/DT16,41213,33222
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,37637,32163
2024-03,WEEKDAY,13,TRAIN,SW3,4466,2491
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,SW3,1390,1340
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,359,112
2024-03,WEEKDAY,5,TRAIN,EW14/NS26,1005,2155
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW10,7499,9466
2024-03,WEEKDAY,15,TRAIN,EW10,7832,10219
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,BP8,349,113
2024-03,WEEKDAY,5,TRAIN,BP8,1345,902
2024-03,WEEKDAY,15,TRAIN,SE5,3374,2712
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1373,1376
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,DT8,2047,2345
2024-03,WEEKDAY,16,TRAIN,DT8,10484,5463
2024-03,WEEKDAY,10,TRAIN,SW2,4126,2160
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,SW2,4126,2597
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NE14,4675,20820
2024-03,WEEKDAY,22,TRAIN,NE14,8353,41078
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,EW26,10273,22172
2024-03,WEEKDAY,20,TRAIN,EW26,17715,50945
2024-03,WEEKDAY,14,TRAIN,CC20,6982,5029
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2716,3195
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,NS12,1488,197
2024-03,WEEKDAY,5,TRAIN,NS12,5311,645
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,CC11,10393,8573
2024-03,WEEKDAY,18,TRAIN,CC11,104422,26021
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,808,411
2024-03,WEEKDAY,0,TRAIN,CE1/DT16,1213,690
2024-03,WEEKDAY,14,TRAIN,BP3,3029,3469
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,BP3,2232,2152
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,PW4,3957,3809
2024-03,WEEKDAY,16,TRAIN,PW4,4953,6443
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,NS25/EW13,149,196
2024-03,WEEKDAY,5,TRAIN,NS25/EW13,517,794
2024-03,WEEKDAY,7,TRAIN,NS5,119216,42089
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NS5,15625,5690
2024-03,WEEKDAY,17,TRAIN,EW14/NS26,175157,33378
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,14396,14656
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,SE2,3059,3106
2024-03,WEEKDAY,16,TRAIN,SE2,3765,6983
2024-03,WEEKDAY,15,TRAIN,CC11,16712,9260
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC11,9072,6089
2024-03,WEEKDAY,0,TRAIN,DT31,55,1024
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,DT31,38,554
2024-03,WEEKDAY,10,TRAIN,PE5,5705,1878
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,PE5,4533,1465
2024-03,WEEKDAY,21,TRAIN,CC17/TE9,2687,5828
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,CC17/TE9,1323,2753
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW9,1345,112
2024-03,WEEKDAY,5,TRAIN,EW9,5341,932
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,DT34,663,503
2024-03,WEEKDAY,6,TRAIN,DT34,3780,2353
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,TE12,37,11
2024-03,WEEKDAY,5,TRAIN,TE12,117,100
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,DT30,4907,4991
2024-03,WEEKDAY,17,TRAIN,DT30,8002,16688
2024-03,WEEKDAY,12,TRAIN,DT17,33359,16768
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,DT17,3153,3391
2024-03,WEEKDAY,19,TRAIN,CC26,13276,4964
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,CC26,3616,2186
2024-03,WEEKDAY,20,TRAIN,EW20,9743,14519
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,EW20,3726,6607
2024-03,WEEKDAY,21,TRAIN,SE1,1249,6287
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,SE1,691,2926
2024-03,WEEKDAY,16,TRAIN,CG2,34215,19532
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,CG2,22783,16252
2024-03,WEEKDAY,15,TRAIN,BP13,953,676
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP13,673,367
2024-03,WEEKDAY,21,TRAIN,NS3,9916,25530
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS3,4550,12202
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC2,4552,3511
2024-03,WEEKDAY,15,TRAIN,CC2,9585,7635
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW15,9794,4060
2024-03,WEEKDAY,22,TRAIN,EW15,33928,7019
2024-03,WEEKDAY,6,TRAIN,NS4/BP1,62792,37491
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NS4/BP1,13181,6561
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,PW5,702,11
2024-03,WEEKDAY,5,TRAIN,PW5,1937,69
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,PE5,479,3185
2024-03,WEEKDAY,22,TRAIN,PE5,748,5824
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,34496,34334
