LinkID,SpeedBand,Time
108000350,1,2024-04-15 17:11:29.799857
108000351,3,2024-04-15 17:11:29.799857
108000354,3,2024-04-15 17:11:29.799857
108000355,2,2024-04-15 17:11:29.799857
108000358,5,2024-04-15 17:11:29.799857
108000359,5,2024-04-15 17:11:29.799857
108000362,8,2024-04-15 17:11:29.799857
108000363,6,2024-04-15 17:11:29.799857
108000366,5,2024-04-15 17:11:29.799857
108000367,5,2024-04-15 17:11:29.799857
108000370,3,2024-04-15 17:11:29.799857
108000371,4,2024-04-15 17:11:29.799857
108000374,4,2024-04-15 17:11:29.799857
108000375,5,2024-04-15 17:11:29.799857
108000378,5,2024-04-15 17:11:29.799857
108000379,4,2024-04-15 17:11:29.799857
108000382,4,2024-04-15 17:11:29.799857
108000383,3,2024-04-15 17:11:29.799857
108000386,3,2024-04-15 17:11:29.799857
108000387,4,2024-04-15 17:11:29.799857
108000390,3,2024-04-15 17:11:29.799857
108000391,3,2024-04-15 17:11:29.799857
108000394,3,2024-04-15 17:11:29.799857
108000395,3,2024-04-15 17:11:29.799857
108000402,4,2024-04-15 17:11:29.799857
108000403,6,2024-04-15 17:11:29.799857
108000406,4,2024-04-15 17:11:29.799857
108000407,7,2024-04-15 17:11:29.799857
108000478,7,2024-04-15 17:11:29.799857
108000479,6,2024-04-15 17:11:29.799857
108000482,4,2024-04-15 17:11:29.799857
108000483,3,2024-04-15 17:11:29.799857
108000486,6,2024-04-15 17:11:29.799857
108000487,7,2024-04-15 17:11:29.799857
108000488,7,2024-04-15 17:11:29.799857
108000492,5,2024-04-15 17:11:29.799857
108000496,6,2024-04-15 17:11:29.799857
108000500,6,2024-04-15 17:11:29.799857
108000504,7,2024-04-15 17:11:29.799857
108000508,6,2024-04-15 17:11:29.799857
108000512,4,2024-04-15 17:11:29.799857
108000518,4,2024-04-15 17:11:29.799857
108000519,5,2024-04-15 17:11:29.799857
108000522,8,2024-04-15 17:11:29.799857
108000523,8,2024-04-15 17:11:29.799857
108000526,7,2024-04-15 17:11:29.799857
108000527,7,2024-04-15 17:11:29.799857
108000542,7,2024-04-15 17:11:29.799857
108000543,6,2024-04-15 17:11:29.799857
108000546,6,2024-04-15 17:11:29.799857
108000547,7,2024-04-15 17:11:29.799857
108000550,7,2024-04-15 17:11:29.799857
108000551,7,2024-04-15 17:11:29.799857
108000554,7,2024-04-15 17:11:29.799857
108000555,7,2024-04-15 17:11:29.799857
108000556,5,2024-04-15 17:11:29.799857
108000562,6,2024-04-15 17:11:29.799857
108000563,5,2024-04-15 17:11:29.799857
108000566,5,2024-04-15 17:11:29.799857
108000567,2,2024-04-15 17:11:29.799857
108000570,5,2024-04-15 17:11:29.799857
108000571,5,2024-04-15 17:11:29.799857
108000578,6,2024-04-15 17:11:29.799857
108000579,7,2024-04-15 17:11:29.799857
108000580,3,2024-04-15 17:11:29.799857
108000584,4,2024-04-15 17:11:29.799857
108000590,2,2024-04-15 17:11:29.799857
108000591,3,2024-04-15 17:11:29.799857
108000594,6,2024-04-15 17:11:29.799857
108000595,6,2024-04-15 17:11:29.799857
108000598,4,2024-04-15 17:11:29.799857
108000599,4,2024-04-15 17:11:29.799857
108000602,4,2024-04-15 17:11:29.799857
108000603,3,2024-04-15 17:11:29.799857
108000606,2,2024-04-15 17:11:29.799857
108000607,3,2024-04-15 17:11:29.799857
108000610,5,2024-04-15 17:11:29.799857
108000611,5,2024-04-15 17:11:29.799857
108000614,7,2024-04-15 17:11:29.799857
108000615,4,2024-04-15 17:11:29.799857
108000618,2,2024-04-15 17:11:29.799857
108000619,2,2024-04-15 17:11:29.799857
108000620,4,2024-04-15 17:11:29.799857
108000624,5,2024-04-15 17:11:29.799857
108000630,3,2024-04-15 17:11:29.799857
108000631,3,2024-04-15 17:11:29.799857
108000632,5,2024-04-15 17:11:29.799857
108000636,6,2024-04-15 17:11:29.799857
108000640,5,2024-04-15 17:11:29.799857
108000644,4,2024-04-15 17:11:29.799857
108000648,3,2024-04-15 17:11:29.799857
108000654,3,2024-04-15 17:11:29.799857
108000655,4,2024-04-15 17:11:29.799857
108000658,3,2024-04-15 17:11:29.799857
108000659,3,2024-04-15 17:11:29.799857
108000662,3,2024-04-15 17:11:29.799857
108000663,3,2024-04-15 17:11:29.799857
108000666,3,2024-04-15 17:11:29.799857
108000667,3,2024-04-15 17:11:29.799857
108000670,3,2024-04-15 17:11:29.799857
108000671,5,2024-04-15 17:11:29.799857
108000674,3,2024-04-15 17:11:29.799857
108000675,4,2024-04-15 17:11:29.799857
108000678,4,2024-04-15 17:11:29.799857
108000679,5,2024-04-15 17:11:29.799857
108000686,4,2024-04-15 17:11:29.799857
108000687,2,2024-04-15 17:11:29.799857
108000690,4,2024-04-15 17:11:29.799857
108000691,6,2024-04-15 17:11:29.799857
108000694,6,2024-04-15 17:11:29.799857
108000695,5,2024-04-15 17:11:29.799857
108000698,6,2024-04-15 17:11:29.799857
108000699,7,2024-04-15 17:11:29.799857
108000702,2,2024-04-15 17:11:29.799857
108000703,2,2024-04-15 17:11:29.799857
108000704,2,2024-04-15 17:11:29.799857
108000710,5,2024-04-15 17:11:29.799857
108000711,4,2024-04-15 17:11:29.799857
108000714,4,2024-04-15 17:11:29.799857
108000715,4,2024-04-15 17:11:29.799857
108000718,4,2024-04-15 17:11:29.799857
108000719,5,2024-04-15 17:11:29.799857
108000722,5,2024-04-15 17:11:29.799857
108000723,3,2024-04-15 17:11:29.799857
108000726,4,2024-04-15 17:11:29.799857
108000727,4,2024-04-15 17:11:29.799857
108000730,3,2024-04-15 17:11:29.799857
108000731,3,2024-04-15 17:11:29.799857
108000734,5,2024-04-15 17:11:29.799857
108000735,4,2024-04-15 17:11:29.799857
108000738,3,2024-04-15 17:11:29.799857
108000739,5,2024-04-15 17:11:29.799857
108000742,5,2024-04-15 17:11:29.799857
108000743,3,2024-04-15 17:11:29.799857
108000746,3,2024-04-15 17:11:29.799857
108000747,5,2024-04-15 17:11:29.799857
108000750,4,2024-04-15 17:11:29.799857
108000751,5,2024-04-15 17:11:29.799857
108000754,7,2024-04-15 17:11:29.799857
108000755,6,2024-04-15 17:11:29.799857
108000758,3,2024-04-15 17:11:29.799857
108000759,3,2024-04-15 17:11:29.799857
108000762,4,2024-04-15 17:11:29.799857
108000763,4,2024-04-15 17:11:29.799857
108000766,3,2024-04-15 17:11:29.799857
108000767,3,2024-04-15 17:11:29.799857
108000770,3,2024-04-15 17:11:29.799857
108000771,3,2024-04-15 17:11:29.799857
108000774,3,2024-04-15 17:11:29.799857
108000775,2,2024-04-15 17:11:29.799857
108000782,4,2024-04-15 17:11:29.799857
108000783,5,2024-04-15 17:11:29.799857
108000784,3,2024-04-15 17:11:29.799857
108000790,3,2024-04-15 17:11:29.799857
108000791,4,2024-04-15 17:11:29.799857
108000794,4,2024-04-15 17:11:29.799857
108000795,4,2024-04-15 17:11:29.799857
108000798,4,2024-04-15 17:11:29.799857
108000799,3,2024-04-15 17:11:29.799857
108000802,4,2024-04-15 17:11:29.799857
108000803,4,2024-04-15 17:11:29.799857
108000806,4,2024-04-15 17:11:29.799857
108000807,3,2024-04-15 17:11:29.799857
108000810,2,2024-04-15 17:11:29.799857
108000811,3,2024-04-15 17:11:29.799857
108000814,4,2024-04-15 17:11:29.799857
108000815,4,2024-04-15 17:11:29.799857
108000818,5,2024-04-15 17:11:29.799857
108000819,5,2024-04-15 17:11:29.799857
108000822,2,2024-04-15 17:11:29.799857
108000823,5,2024-04-15 17:11:29.799857
108000826,4,2024-04-15 17:11:29.799857
108000827,3,2024-04-15 17:11:29.799857
108000830,5,2024-04-15 17:11:29.799857
108000831,4,2024-04-15 17:11:29.799857
108000834,5,2024-04-15 17:11:29.799857
108000835,4,2024-04-15 17:11:29.799857
108000838,4,2024-04-15 17:11:29.799857
108000839,6,2024-04-15 17:11:29.799857
108000842,6,2024-04-15 17:11:29.799857
108000843,7,2024-04-15 17:11:29.799857
108000846,4,2024-04-15 17:11:29.799857
108000847,4,2024-04-15 17:11:29.799857
108000850,5,2024-04-15 17:11:29.799857
108000851,4,2024-04-15 17:11:29.799857
108000858,6,2024-04-15 17:11:29.799857
108000859,5,2024-04-15 17:11:29.799857
108000860,3,2024-04-15 17:11:29.799857
108000866,3,2024-04-15 17:11:29.799857
108000867,1,2024-04-15 17:11:29.799857
108000870,3,2024-04-15 17:11:29.799857
108000871,6,2024-04-15 17:11:29.799857
108000874,4,2024-04-15 17:11:29.799857
108000875,4,2024-04-15 17:11:29.799857
108000878,3,2024-04-15 17:11:29.799857
108000879,3,2024-04-15 17:11:29.799857
108000882,3,2024-04-15 17:11:29.799857
108000883,2,2024-04-15 17:11:29.799857
108000886,5,2024-04-15 17:11:29.799857
108000887,6,2024-04-15 17:11:29.799857
108000890,5,2024-04-15 17:11:29.799857
108000891,5,2024-04-15 17:11:29.799857
108000894,5,2024-04-15 17:11:29.799857
108000895,5,2024-04-15 17:11:29.799857
108000898,2,2024-04-15 17:11:29.799857
108000899,3,2024-04-15 17:11:29.799857
108000902,3,2024-04-15 17:11:29.799857
108000903,3,2024-04-15 17:11:29.799857
108000906,3,2024-04-15 17:11:29.799857
108000907,3,2024-04-15 17:11:29.799857
108000910,3,2024-04-15 17:11:29.799857
108000911,3,2024-04-15 17:11:29.799857
108000914,4,2024-04-15 17:11:29.799857
108000915,2,2024-04-15 17:11:29.799857
108000918,2,2024-04-15 17:11:29.799857
108000919,4,2024-04-15 17:11:29.799857
108000922,8,2024-04-15 17:11:29.799857
108000923,4,2024-04-15 17:11:29.799857
108000926,6,2024-04-15 17:11:29.799857
108000927,4,2024-04-15 17:11:29.799857
108000930,4,2024-04-15 17:11:29.799857
108000931,5,2024-04-15 17:11:29.799857
108000934,8,2024-04-15 17:11:29.799857
108000935,4,2024-04-15 17:11:29.799857
108000938,3,2024-04-15 17:11:29.799857
108000939,3,2024-04-15 17:11:29.799857
108000942,2,2024-04-15 17:11:29.799857
108000943,3,2024-04-15 17:11:29.799857
108000946,3,2024-04-15 17:11:29.799857
108000947,4,2024-04-15 17:11:29.799857
108000950,7,2024-04-15 17:11:29.799857
108000951,8,2024-04-15 17:11:29.799857
108000954,5,2024-04-15 17:11:29.799857
108000955,3,2024-04-15 17:11:29.799857
108000970,5,2024-04-15 17:11:29.799857
108000971,6,2024-04-15 17:11:29.799857
108000976,5,2024-04-15 17:11:29.799857
108000982,5,2024-04-15 17:11:29.799857
108000983,5,2024-04-15 17:11:29.799857
108000986,2,2024-04-15 17:11:29.799857
108000987,3,2024-04-15 17:11:29.799857
108000990,2,2024-04-15 17:11:29.799857
108000991,3,2024-04-15 17:11:29.799857
108000992,5,2024-04-15 17:11:29.799857
108000996,4,2024-04-15 17:11:29.799857
108001002,2,2024-04-15 17:11:29.799857
108001003,3,2024-04-15 17:11:29.799857
108001006,2,2024-04-15 17:11:29.799857
108001007,3,2024-04-15 17:11:29.799857
108001010,3,2024-04-15 17:11:29.799857
108001011,8,2024-04-15 17:11:29.799857
108001016,4,2024-04-15 17:11:29.799857
108001022,4,2024-04-15 17:11:29.799857
108001023,5,2024-04-15 17:11:29.799857
108001026,8,2024-04-15 17:11:29.799857
108001027,3,2024-04-15 17:11:29.799857
108001030,2,2024-04-15 17:11:29.799857
108001031,4,2024-04-15 17:11:29.799857
108001032,3,2024-04-15 17:11:29.799857
108001038,2,2024-04-15 17:11:29.799857
108001039,3,2024-04-15 17:11:29.799857
108001042,2,2024-04-15 17:11:29.799857
108001043,3,2024-04-15 17:11:29.799857
108001046,2,2024-04-15 17:11:29.799857
108001047,4,2024-04-15 17:11:29.799857
108001050,5,2024-04-15 17:11:29.799857
108001051,7,2024-04-15 17:11:29.799857
108001058,4,2024-04-15 17:11:29.799857
108001059,6,2024-04-15 17:11:29.799857
108001062,3,2024-04-15 17:11:29.799857
108001063,4,2024-04-15 17:11:29.799857
108001068,5,2024-04-15 17:11:29.799857
108001072,2,2024-04-15 17:11:29.799857
108001078,4,2024-04-15 17:11:29.799857
108001079,4,2024-04-15 17:11:29.799857
108001080,2,2024-04-15 17:11:29.799857
108001086,4,2024-04-15 17:11:29.799857
108001087,4,2024-04-15 17:11:29.799857
108001088,5,2024-04-15 17:11:29.799857
108001092,8,2024-04-15 17:11:29.799857
108001098,3,2024-04-15 17:11:29.799857
108001099,3,2024-04-15 17:11:29.799857
108001102,6,2024-04-15 17:11:29.799857
108001103,5,2024-04-15 17:11:29.799857
108001106,5,2024-04-15 17:11:29.799857
108001107,3,2024-04-15 17:11:29.799857
108001110,3,2024-04-15 17:11:29.799857
108001111,5,2024-04-15 17:11:29.799857
108001114,5,2024-04-15 17:11:29.799857
108001115,5,2024-04-15 17:11:29.799857
108001134,4,2024-04-15 17:11:29.799857
108001135,2,2024-04-15 17:11:29.799857
108001138,6,2024-04-15 17:11:29.799857
108001139,5,2024-04-15 17:11:29.799857
108001142,6,2024-04-15 17:11:29.799857
108001143,5,2024-04-15 17:11:29.799857
108001146,4,2024-04-15 17:11:29.799857
108001147,5,2024-04-15 17:11:29.799857
108001150,3,2024-04-15 17:11:29.799857
108001151,3,2024-04-15 17:11:29.799857
108001154,6,2024-04-15 17:11:29.799857
108001155,7,2024-04-15 17:11:29.799857
108001158,3,2024-04-15 17:11:29.799857
108001159,3,2024-04-15 17:11:29.799857
108001162,6,2024-04-15 17:11:29.799857
108001163,7,2024-04-15 17:11:29.799857
108001166,4,2024-04-15 17:11:29.799857
108001167,2,2024-04-15 17:11:29.799857
108001170,4,2024-04-15 17:11:29.799857
108001171,6,2024-04-15 17:11:29.799857
108001174,3,2024-04-15 17:11:29.799857
108001175,7,2024-04-15 17:11:29.799857
108001178,4,2024-04-15 17:11:29.799857
108001179,3,2024-04-15 17:11:29.799857
108001182,4,2024-04-15 17:11:29.799857
108001183,3,2024-04-15 17:11:29.799857
108001186,7,2024-04-15 17:11:29.799857
108001187,6,2024-04-15 17:11:29.799857
108001190,5,2024-04-15 17:11:29.799857
108001191,4,2024-04-15 17:11:29.799857
108001194,5,2024-04-15 17:11:29.799857
108001195,5,2024-04-15 17:11:29.799857
108001198,6,2024-04-15 17:11:29.799857
108001199,6,2024-04-15 17:11:29.799857
108001202,3,2024-04-15 17:11:29.799857
108001203,4,2024-04-15 17:11:29.799857
108001206,4,2024-04-15 17:11:29.799857
108001207,4,2024-04-15 17:11:29.799857
108001210,5,2024-04-15 17:11:29.799857
108001211,5,2024-04-15 17:11:29.799857
108001214,4,2024-04-15 17:11:29.799857
108001215,4,2024-04-15 17:11:29.799857
108001218,3,2024-04-15 17:11:29.799857
108001219,4,2024-04-15 17:11:29.799857
108001222,3,2024-04-15 17:11:29.799857
108001223,4,2024-04-15 17:11:29.799857
108001226,4,2024-04-15 17:11:29.799857
108001227,4,2024-04-15 17:11:29.799857
108001230,3,2024-04-15 17:11:29.799857
108001231,3,2024-04-15 17:11:29.799857
108001234,4,2024-04-15 17:11:29.799857
108001235,4,2024-04-15 17:11:29.799857
108001238,8,2024-04-15 17:11:29.799857
108001239,3,2024-04-15 17:11:29.799857
108001242,5,2024-04-15 17:11:29.799857
108001243,7,2024-04-15 17:11:29.799857
108001246,5,2024-04-15 17:11:29.799857
108001247,7,2024-04-15 17:11:29.799857
108001250,4,2024-04-15 17:11:29.799857
108001251,3,2024-04-15 17:11:29.799857
108001254,2,2024-04-15 17:11:29.799857
108001255,3,2024-04-15 17:11:29.799857
108001258,7,2024-04-15 17:11:29.799857
108001259,4,2024-04-15 17:11:29.799857
108001262,6,2024-04-15 17:11:29.799857
108001263,3,2024-04-15 17:11:29.799857
108001266,7,2024-04-15 17:11:29.799857
108001267,6,2024-04-15 17:11:29.799857
108001270,4,2024-04-15 17:11:29.799857
108001271,3,2024-04-15 17:11:29.799857
108001274,4,2024-04-15 17:11:29.799857
108001275,4,2024-04-15 17:11:29.799857
108001278,2,2024-04-15 17:11:29.799857
108001279,6,2024-04-15 17:11:29.799857
108001282,4,2024-04-15 17:11:29.799857
108001283,4,2024-04-15 17:11:29.799857
108001286,3,2024-04-15 17:11:29.799857
108001287,3,2024-04-15 17:11:29.799857
108001290,3,2024-04-15 17:11:29.799857
108001291,5,2024-04-15 17:11:29.799857
108001294,6,2024-04-15 17:11:29.799857
108001295,5,2024-04-15 17:11:29.799857
108001298,6,2024-04-15 17:11:29.799857
108001299,6,2024-04-15 17:11:29.799857
108001302,4,2024-04-15 17:11:29.799857
108001303,5,2024-04-15 17:11:29.799857
108001304,3,2024-04-15 17:11:29.799857
108001308,3,2024-04-15 17:11:29.799857
108001312,5,2024-04-15 17:11:29.799857
108001316,6,2024-04-15 17:11:29.799857
108001322,6,2024-04-15 17:11:29.799857
108001323,5,2024-04-15 17:11:29.799857
108001326,3,2024-04-15 17:11:29.799857
108001327,3,2024-04-15 17:11:29.799857
108001328,5,2024-04-15 17:11:29.799857
108001332,5,2024-04-15 17:11:29.799857
108001336,6,2024-04-15 17:11:29.799857
108001340,8,2024-04-15 17:11:29.799857
108001344,8,2024-04-15 17:11:29.799857
108001350,3,2024-04-15 17:11:29.799857
108001351,3,2024-04-15 17:11:29.799857
108001354,3,2024-04-15 17:11:29.799857
108001355,6,2024-04-15 17:11:29.799857
108001358,4,2024-04-15 17:11:29.799857
108001359,3,2024-04-15 17:11:29.799857
108001362,3,2024-04-15 17:11:29.799857
108001363,6,2024-04-15 17:11:29.799857
108001366,3,2024-04-15 17:11:29.799857
108001367,4,2024-04-15 17:11:29.799857
108001370,6,2024-04-15 17:11:29.799857
108001371,6,2024-04-15 17:11:29.799857
108001374,4,2024-04-15 17:11:29.799857
108001375,6,2024-04-15 17:11:29.799857
108001378,3,2024-04-15 17:11:29.799857
108001379,5,2024-04-15 17:11:29.799857
108001382,5,2024-04-15 17:11:29.799857
108001383,4,2024-04-15 17:11:29.799857
108001386,4,2024-04-15 17:11:29.799857
108001387,4,2024-04-15 17:11:29.799857
108001390,5,2024-04-15 17:11:29.799857
108001391,5,2024-04-15 17:11:29.799857
108001394,6,2024-04-15 17:11:29.799857
108001395,3,2024-04-15 17:11:29.799857
108001398,5,2024-04-15 17:11:29.799857
108001399,4,2024-04-15 17:11:29.799857
108001402,4,2024-04-15 17:11:29.799857
108001403,5,2024-04-15 17:11:29.799857
108001404,6,2024-04-15 17:11:29.799857
108001410,7,2024-04-15 17:11:29.799857
108001411,8,2024-04-15 17:11:29.799857
108001414,3,2024-04-15 17:11:29.799857
108001415,3,2024-04-15 17:11:29.799857
108001418,4,2024-04-15 17:11:29.799857
108001419,4,2024-04-15 17:11:29.799857
108001420,3,2024-04-15 17:11:29.799857
108001424,5,2024-04-15 17:11:29.799857
108001430,8,2024-04-15 17:11:29.799857
108001431,7,2024-04-15 17:11:29.799857
108001434,3,2024-04-15 17:11:29.799857
108001435,2,2024-04-15 17:11:29.799857
108001438,3,2024-04-15 17:11:29.799857
108001439,3,2024-04-15 17:11:29.799857
108001442,3,2024-04-15 17:11:29.799857
108001443,4,2024-04-15 17:11:29.799857
108001446,4,2024-04-15 17:11:29.799857
108001447,4,2024-04-15 17:11:29.799857
108001450,7,2024-04-15 17:11:29.799857
108001451,6,2024-04-15 17:11:29.799857
108001454,4,2024-04-15 17:11:29.799857
108001455,2,2024-04-15 17:11:29.799857
108001458,6,2024-04-15 17:11:29.799857
108001459,5,2024-04-15 17:11:29.799857
108001462,4,2024-04-15 17:11:29.799857
108001463,6,2024-04-15 17:11:29.799857
108001466,4,2024-04-15 17:11:29.799857
108001467,3,2024-04-15 17:11:29.799857
108001470,6,2024-04-15 17:11:29.799857
108001471,6,2024-04-15 17:11:29.799857
108001474,6,2024-04-15 17:11:29.799857
108001475,6,2024-04-15 17:11:29.799857
108001482,5,2024-04-15 17:11:29.799857
108001483,4,2024-04-15 17:11:29.799857
108001486,4,2024-04-15 17:11:29.799857
108001487,4,2024-04-15 17:11:29.799857
108001490,3,2024-04-15 17:11:29.799857
108001491,2,2024-04-15 17:11:29.799857
108001494,3,2024-04-15 17:11:29.799857
108001495,3,2024-04-15 17:11:29.799857
108001498,3,2024-04-15 17:11:29.799857
108001499,3,2024-04-15 17:11:29.799857
108001502,6,2024-04-15 17:11:29.799857
108001503,4,2024-04-15 17:11:29.799857
108001506,6,2024-04-15 17:11:29.799857
108001507,5,2024-04-15 17:11:29.799857
108001510,3,2024-04-15 17:11:29.799857
108001511,2,2024-04-15 17:11:29.799857
108001514,4,2024-04-15 17:11:29.799857
108001515,4,2024-04-15 17:11:29.799857
108001518,4,2024-04-15 17:11:29.799857
108001519,3,2024-04-15 17:11:29.799857
108001520,5,2024-04-15 17:11:29.799857
108001524,5,2024-04-15 17:11:29.799857
108001530,3,2024-04-15 17:11:29.799857
108001531,3,2024-04-15 17:11:29.799857
108001532,5,2024-04-15 17:11:29.799857
108001536,6,2024-04-15 17:11:29.799857
108001542,5,2024-04-15 17:11:29.799857
108001543,3,2024-04-15 17:11:29.799857
108001546,3,2024-04-15 17:11:29.799857
108001547,3,2024-04-15 17:11:29.799857
108001550,2,2024-04-15 17:11:29.799857
108001551,3,2024-04-15 17:11:29.799857
108001554,6,2024-04-15 17:11:29.799857
108001555,6,2024-04-15 17:11:29.799857
108001556,4,2024-04-15 17:11:29.799857
108001560,4,2024-04-15 17:11:29.799857
108001570,3,2024-04-15 17:11:29.799857
108001571,3,2024-04-15 17:11:29.799857
108001572,4,2024-04-15 17:11:29.799857
108001576,3,2024-04-15 17:11:29.799857
108001582,4,2024-04-15 17:11:29.799857
108001583,2,2024-04-15 17:11:29.799857
108001584,5,2024-04-15 17:11:29.799857
108001590,4,2024-04-15 17:11:29.799857
108001591,5,2024-04-15 17:11:29.799857
108001594,3,2024-04-15 17:11:29.799857
108001595,5,2024-04-15 17:11:29.799857
108001598,6,2024-04-15 17:11:29.799857
108001599,5,2024-04-15 17:11:29.799857
108001602,3,2024-04-15 17:11:29.799857
108001603,5,2024-04-15 17:11:29.799857
108001606,4,2024-04-15 17:11:29.799857
108001607,6,2024-04-15 17:11:29.799857
108001608,5,2024-04-15 17:11:29.799857
108001612,5,2024-04-15 17:11:29.799857
108001618,4,2024-04-15 17:11:29.799857
108001619,5,2024-04-15 17:11:29.799857
108001620,5,2024-04-15 17:11:29.799857
108001624,5,2024-04-15 17:11:29.799857
108001628,5,2024-04-15 17:11:29.799857
108001632,5,2024-04-15 17:11:29.799857
108001636,5,2024-04-15 17:11:29.799857
108001642,4,2024-04-15 17:11:29.799857
108001643,4,2024-04-15 17:11:29.799857
108001648,5,2024-04-15 17:11:29.799857
108001652,4,2024-04-15 17:11:29.799857
108001656,5,2024-04-15 17:11:29.799857
108001662,8,2024-04-15 17:11:29.799857
108001663,7,2024-04-15 17:11:29.799857
108001666,7,2024-04-15 17:11:29.799857
108001667,6,2024-04-15 17:11:29.799857
108001668,6,2024-04-15 17:11:29.799857
108001680,5,2024-04-15 17:11:29.799857
108001684,5,2024-04-15 17:11:29.799857
108001714,3,2024-04-15 17:11:29.799857
108001715,4,2024-04-15 17:11:29.799857
108001718,4,2024-04-15 17:11:29.799857
108001719,3,2024-04-15 17:11:29.799857
108001722,4,2024-04-15 17:11:29.799857
108001723,2,2024-04-15 17:11:29.799857
108001726,3,2024-04-15 17:11:29.799857
108001727,3,2024-04-15 17:11:29.799857
108001730,2,2024-04-15 17:11:29.799857
108001731,2,2024-04-15 17:11:29.799857
108001734,4,2024-04-15 17:11:29.799857
108001735,3,2024-04-15 17:11:29.799857
108001736,4,2024-04-15 17:11:29.799857
108001742,3,2024-04-15 17:11:29.799857
108001743,5,2024-04-15 17:11:29.799857
108001744,6,2024-04-15 17:11:29.799857
108001750,2,2024-04-15 17:11:29.799857
108001751,4,2024-04-15 17:11:29.799857
108001754,4,2024-04-15 17:11:29.799857
108001755,5,2024-04-15 17:11:29.799857
108001758,4,2024-04-15 17:11:29.799857
108001759,4,2024-04-15 17:11:29.799857
108001760,5,2024-04-15 17:11:29.799857
108001764,3,2024-04-15 17:11:29.799857
108001770,4,2024-04-15 17:11:29.799857
108001771,7,2024-04-15 17:11:29.799857
108001774,5,2024-04-15 17:11:29.799857
108001775,3,2024-04-15 17:11:29.799857
108001778,3,2024-04-15 17:11:29.799857
108001779,3,2024-04-15 17:11:29.799857
108001780,6,2024-04-15 17:11:29.799857
108001786,6,2024-04-15 17:11:29.799857
108001787,7,2024-04-15 17:11:29.799857
108001788,8,2024-04-15 17:11:29.799857
108001792,4,2024-04-15 17:11:29.799857
108001796,6,2024-04-15 17:11:29.799857
108001800,3,2024-04-15 17:11:29.799857
108001806,2,2024-04-15 17:11:29.799857
108001807,5,2024-04-15 17:11:29.799857
108001810,2,2024-04-15 17:11:29.799857
108001811,7,2024-04-15 17:11:29.799857
108001814,7,2024-04-15 17:11:29.799857
108001815,7,2024-04-15 17:11:29.799857
108001818,4,2024-04-15 17:11:29.799857
108001819,5,2024-04-15 17:11:29.799857
108001822,5,2024-04-15 17:11:29.799857
108001823,2,2024-04-15 17:11:29.799857
108001826,2,2024-04-15 17:11:29.799857
108001827,2,2024-04-15 17:11:29.799857
108001830,8,2024-04-15 17:11:29.799857
108001831,2,2024-04-15 17:11:29.799857
108001834,3,2024-04-15 17:11:29.799857
108001835,3,2024-04-15 17:11:29.799857
108001838,6,2024-04-15 17:11:29.799857
108001839,4,2024-04-15 17:11:29.799857
108001842,4,2024-04-15 17:11:29.799857
108001843,6,2024-04-15 17:11:29.799857
108001846,2,2024-04-15 17:11:29.799857
108001847,3,2024-04-15 17:11:29.799857
108001850,8,2024-04-15 17:11:29.799857
108001851,8,2024-04-15 17:11:29.799857
108001854,5,2024-04-15 17:11:29.799857
108001855,5,2024-04-15 17:11:29.799857
108001858,2,2024-04-15 17:11:29.799857
108001859,3,2024-04-15 17:11:29.799857
108001862,3,2024-04-15 17:11:29.799857
108001863,3,2024-04-15 17:11:29.799857
108001866,3,2024-04-15 17:11:29.799857
108001867,4,2024-04-15 17:11:29.799857
108001870,6,2024-04-15 17:11:29.799857
108001871,3,2024-04-15 17:11:29.799857
108001874,4,2024-04-15 17:11:29.799857
108001875,4,2024-04-15 17:11:29.799857
108001878,7,2024-04-15 17:11:29.799857
108001879,5,2024-04-15 17:11:29.799857
108001882,4,2024-04-15 17:11:29.799857
108001883,5,2024-04-15 17:11:29.799857
108001886,3,2024-04-15 17:11:29.799857
108001887,3,2024-04-15 17:11:29.799857
108001890,3,2024-04-15 17:11:29.799857
108001891,3,2024-04-15 17:11:29.799857
108001894,4,2024-04-15 17:11:29.799857
108001895,5,2024-04-15 17:11:29.799857
108001898,5,2024-04-15 17:11:29.799857
108001899,4,2024-04-15 17:11:29.799857
108001902,2,2024-04-15 17:11:29.799857
108001903,2,2024-04-15 17:11:29.799857
108001906,3,2024-04-15 17:11:29.799857
108001907,3,2024-04-15 17:11:29.799857
108001910,5,2024-04-15 17:11:29.799857
108001911,4,2024-04-15 17:11:29.799857
108001914,3,2024-04-15 17:11:29.799857
108001915,2,2024-04-15 17:11:29.799857
108001916,4,2024-04-15 17:11:29.799857
108001922,7,2024-04-15 17:11:29.799857
108001923,2,2024-04-15 17:11:29.799857
108001926,5,2024-04-15 17:11:29.799857
108001927,4,2024-04-15 17:11:29.799857
108001930,3,2024-04-15 17:11:29.799857
108001931,4,2024-04-15 17:11:29.799857
108001934,6,2024-04-15 17:11:29.799857
108001935,3,2024-04-15 17:11:29.799857
108001938,5,2024-04-15 17:11:29.799857
108001939,4,2024-04-15 17:11:29.799857
108001942,4,2024-04-15 17:11:29.799857
108001943,4,2024-04-15 17:11:29.799857
108001946,8,2024-04-15 17:11:29.799857
108001947,8,2024-04-15 17:11:29.799857
108001950,4,2024-04-15 17:11:29.799857
108001951,4,2024-04-15 17:11:29.799857
108001954,2,2024-04-15 17:11:29.799857
