,WeekendTapIn,YearMonth,WeekendTapOut,BusStopCode,WeekdayTapIn,WeekdayTapOut
13191,8.0,2024-01,48.0,55351,118.0,1299.0
13192,99.0,2024-01,28.0,55361,1133.0,526.0
13193,61.0,2024-01,37.0,55371,511.0,704.0
13194,236.0,2024-01,35.0,55381,3193.0,1131.0
13195,47053.0,2024-01,45344.0,55509,268605.0,240296.0
13196,564.0,2024-01,1233.0,56011,1903.0,3575.0
13197,2655.0,2024-01,545.0,56019,6905.0,1854.0
13198,3149.0,2024-01,6650.0,56021,9945.0,18583.0
13199,5780.0,2024-01,3004.0,56029,15609.0,9152.0
13200,1522.0,2024-01,3607.0,56031,3519.0,10363.0
13201,3162.0,2024-01,1525.0,56039,8502.0,4118.0
13202,607.0,2024-01,1604.0,56041,1656.0,4511.0
13203,2469.0,2024-01,822.0,56049,7533.0,2437.0
13204,3485.0,2024-01,6104.0,56051,21480.0,21730.0
13205,6007.0,2024-01,3894.0,56059,22056.0,25974.0
13206,460.0,2024-01,234.0,56061,1453.0,311.0
13207,204.0,2024-01,561.0,56069,568.0,2979.0
13208,130.0,2024-01,39.0,56071,108.0,53.0
13209,46.0,2024-01,84.0,56079,65.0,127.0
13210,153.0,2024-01,31.0,56081,215.0,119.0
13211,77.0,2024-01,93.0,56089,101.0,161.0
13212,14716.0,2024-01,5625.0,56091,51468.0,19736.0
13213,5882.0,2024-01,16506.0,56099,23906.0,51528.0
13214,1426.0,2024-01,1922.0,56191,5721.0,7225.0
13215,432.0,2024-01,738.0,56199,1897.0,2523.0
13216,2446.0,2024-01,1668.0,56201,5959.0,4168.0
13217,1696.0,2024-01,2657.0,56209,5043.0,8165.0
13218,565.0,2024-01,65.0,56241,4617.0,1649.0
13219,65.0,2024-01,675.0,56249,1574.0,3223.0
13220,2841.0,2024-01,492.0,56251,7808.0,2097.0
13221,404.0,2024-01,3059.0,56259,1938.0,9432.0
13222,1598.0,2024-01,1663.0,56261,4956.0,4684.0
13223,897.0,2024-01,609.0,56269,2112.0,1895.0
13224,310.0,2024-01,721.0,56289,1015.0,2211.0
13225,439.0,2024-01,296.0,57011,1039.0,603.0
13226,706.0,2024-01,1347.0,57019,1302.0,2722.0
13227,2901.0,2024-01,4885.0,57021,16281.0,26104.0
13228,3743.0,2024-01,2974.0,57029,24635.0,14709.0
13229,1457.0,2024-01,1141.0,57031,4060.0,3367.0
13230,1500.0,2024-01,1937.0,57039,4425.0,5266.0
13231,181.0,2024-01,230.0,57041,712.0,1181.0
13232,303.0,2024-01,204.0,57049,1120.0,756.0
13233,861.0,2024-01,840.0,57051,4523.0,4178.0
13234,754.0,2024-01,811.0,57059,3247.0,3215.0
13235,619.0,2024-01,376.0,57061,3038.0,2056.0
13236,143.0,2024-01,146.0,57069,462.0,362.0
13237,4903.0,2024-01,3094.0,57071,17113.0,11091.0
13238,2321.0,2024-01,5024.0,57079,8712.0,16074.0
13239,3012.0,2024-01,2387.0,57081,5618.0,6000.0
13240,7491.0,2024-01,11124.0,57089,19744.0,30349.0
13241,822.0,2024-01,2744.0,57111,1838.0,8190.0
13242,21125.0,2024-01,48882.0,57119,50527.0,95469.0
13243,19913.0,2024-01,7920.0,57121,48862.0,24397.0
13244,11134.0,2024-01,10693.0,57129,35805.0,38880.0
13245,1681.0,2024-01,3227.0,57131,7024.0,9927.0
13246,1862.0,2024-01,1396.0,57139,6436.0,6712.0
13247,153.0,2024-01,203.0,57141,439.0,461.0
13248,211.0,2024-01,183.0,57149,600.0,519.0
13249,27432.0,2024-01,4520.0,58009,80284.0,10489.0
13250,14090.0,2024-01,13091.0,58011,27532.0,28066.0
13251,10882.0,2024-01,15506.0,58019,20961.0,27749.0
13252,2103.0,2024-01,1929.0,58021,6120.0,5342.0
13253,2719.0,2024-01,3388.0,58029,7656.0,9111.0
13254,195.0,2024-01,561.0,58031,585.0,1474.0
13255,466.0,2024-01,289.0,58039,1508.0,1525.0
13256,1035.0,2024-01,3406.0,58041,2914.0,10951.0
13257,2505.0,2024-01,729.0,58049,8424.0,2193.0
13258,3854.0,2024-01,6300.0,58051,11128.0,20107.0
13259,5619.0,2024-01,3274.0,58059,18150.0,9729.0
13260,1111.0,2024-01,2260.0,58061,2688.0,6440.0
13261,4083.0,2024-01,1525.0,58069,14103.0,4632.0
13262,36.0,2024-01,192.0,58071,66.0,376.0
13263,460.0,2024-01,70.0,58079,1052.0,120.0
13264,510.0,2024-01,2553.0,58081,1254.0,6421.0
13265,1864.0,2024-01,204.0,58089,3818.0,797.0
13266,3798.0,2024-01,3651.0,58091,2889.0,3319.0
13267,1991.0,2024-01,1673.0,58099,4645.0,5349.0
13268,3307.0,2024-01,5884.0,58101,10742.0,12218.0
13269,5898.0,2024-01,1654.0,58109,11700.0,4208.0
13270,9818.0,2024-01,2479.0,58111,22371.0,7344.0
13271,5219.0,2024-01,15625.0,58119,15265.0,33170.0
13272,4678.0,2024-01,11332.0,58121,15751.0,30190.0
13273,11410.0,2024-01,5808.0,58129,28616.0,17331.0
13274,328.0,2024-01,1405.0,58131,977.0,1614.0
13275,1535.0,2024-01,306.0,58139,1851.0,929.0
13276,1133.0,2024-01,1272.0,58141,10247.0,5783.0
13277,3598.0,2024-01,6240.0,58149,6831.0,15019.0
13278,5242.0,2024-01,1969.0,58151,13311.0,5708.0
13279,1548.0,2024-01,2000.0,58159,3464.0,4953.0
13280,13556.0,2024-01,3182.0,58161,19672.0,4439.0
13281,547.0,2024-01,10223.0,58169,1517.0,14702.0
13282,1789.0,2024-01,362.0,58171,3941.0,1486.0
13283,225.0,2024-01,1412.0,58179,844.0,3056.0
13284,105.0,2024-01,27.0,58181,516.0,121.0
13285,19.0,2024-01,83.0,58189,70.0,270.0
13286,356.0,2024-01,119.0,58191,2762.0,609.0
13287,50.0,2024-01,183.0,58199,300.0,1362.0
13288,331.0,2024-01,201.0,58201,1099.0,423.0
13289,81.0,2024-01,480.0,58209,161.0,2774.0
13290,19957.0,2024-01,67877.0,58211,55573.0,190881.0
13291,41916.0,2024-01,15556.0,58219,124811.0,42148.0
13292,1196.0,2024-01,4117.0,58221,3918.0,9533.0
13293,4429.0,2024-01,1275.0,58229,10825.0,4185.0
13294,825.0,2024-01,4022.0,58241,2092.0,10658.0
13295,285.0,2024-01,969.0,58249,958.0,1918.0
13296,16537.0,2024-01,30599.0,58251,58200.0,113789.0
13297,27163.0,2024-01,10582.0,58259,97594.0,37186.0
13298,352.0,2024-01,2266.0,58261,1334.0,9031.0
13299,1759.0,2024-01,250.0,58269,5376.0,1135.0
13300,6412.0,2024-01,2947.0,58271,18890.0,9404.0
13301,4197.0,2024-01,6870.0,58279,12688.0,22270.0
13302,5000.0,2024-01,2332.0,58281,19086.0,12917.0
13303,3504.0,2024-01,6896.0,58289,15236.0,25287.0
13304,3323.0,2024-01,2629.0,58291,13705.0,9999.0
13305,2454.0,2024-01,3170.0,58299,8618.0,11312.0
13306,2373.0,2024-01,2332.0,58301,9152.0,8939.0
13307,2292.0,2024-01,2803.0,58309,10299.0,11812.0
13308,2354.0,2024-01,1075.0,58311,6527.0,4480.0
13309,1732.0,2024-01,1909.0,58319,5778.0,4748.0
13310,3497.0,2024-01,1205.0,58321,9809.0,3780.0
13311,1374.0,2024-01,3991.0,58329,4002.0,11681.0
13312,8836.0,2024-01,3346.0,58331,23494.0,10112.0
13313,2792.0,2024-01,8276.0,58339,9082.0,18958.0
13314,10034.0,2024-01,3436.0,58341,38767.0,10454.0
13315,4356.0,2024-01,9343.0,58349,15213.0,33917.0
13316,12369.0,2024-01,599.0,58351,49649.0,2320.0
13317,2189.0,2024-01,12848.0,58359,8947.0,49840.0
13318,6353.0,2024-01,5540.0,58361,24208.0,22980.0
13319,2999.0,2024-01,3553.0,58369,7265.0,9190.0
13320,4920.0,2024-01,1871.0,58371,15554.0,8653.0
13321,1712.0,2024-01,5248.0,58379,6691.0,19772.0
13322,6475.0,2024-01,2953.0,58381,18727.0,10246.0
13323,2496.0,2024-01,5463.0,58389,8213.0,15202.0
13324,1852.0,2024-01,878.0,58391,4304.0,2958.0
13325,159.0,2024-01,1070.0,58399,451.0,2353.0
13326,1067.0,2024-01,6587.0,58401,2834.0,22824.0
13327,6630.0,2024-01,1758.0,58409,20977.0,4447.0
13328,3490.0,2024-01,9404.0,58411,9890.0,27003.0
13329,11706.0,2024-01,5478.0,58419,30353.0,13319.0
13330,1556.0,2024-01,74.0,58421,3345.0,132.0
13331,111.0,2024-01,1966.0,58429,207.0,3987.0
13332,13.0,2024-01,135.0,58431,37.0,637.0
13333,156.0,2024-01,13.0,58439,880.0,61.0
13334,6.0,2024-01,261.0,58441,31.0,1192.0
13335,334.0,2024-01,33.0,58449,1278.0,101.0
13336,1075.0,2024-01,24.0,58451,4988.0,75.0
13337,39.0,2024-01,838.0,58459,55.0,5218.0
13338,451.0,2024-01,1411.0,58461,4037.0,7732.0
13339,836.0,2024-01,2002.0,58481,6096.0,7064.0
13340,1579.0,2024-01,935.0,58489,6333.0,8612.0
13341,202.0,2024-01,1229.0,58491,713.0,3706.0
13342,1583.0,2024-01,332.0,58499,4307.0,2256.0
13343,195.0,2024-01,2691.0,58501,463.0,8736.0
13344,3516.0,2024-01,315.0,58509,11213.0,704.0
13345,9988.0,2024-01,5700.0,58511,28799.0,19205.0
13346,4892.0,2024-01,8170.0,58519,15079.0,23280.0
13347,7227.0,2024-01,3655.0,58521,21324.0,13397.0
13348,3570.0,2024-01,6458.0,58529,13146.0,20246.0
13349,4209.0,2024-01,1091.0,58531,11493.0,3615.0
13350,1215.0,2024-01,4134.0,58539,4283.0,11668.0
13351,8139.0,2024-01,35488.0,58541,24695.0,101432.0
13352,30439.0,2024-01,10004.0,58549,85249.0,36834.0
13353,1212.0,2024-01,624.0,58571,6642.0,3808.0
13354,263.0,2024-01,1014.0,58579,1226.0,4022.0
13355,1854.0,2024-01,1598.0,58581,8683.0,8192.0
13356,1368.0,2024-01,1377.0,58589,7350.0,8297.0
13357,2734.0,2024-01,761.0,58601,8408.0,3276.0
13358,934.0,2024-01,2524.0,58609,2709.0,8049.0
13359,644.0,2024-01,1411.0,58611,2150.0,3311.0
13360,844.0,2024-01,670.0,58619,1880.0,3162.0
13361,6579.0,2024-01,6838.0,58621,21417.0,23622.0
13362,934.0,2024-01,13585.0,58991,2169.0,40965.0
13363,16721.0,2024-01,4445.0,59008,43555.0,11651.0
13364,294723.0,2024-01,185663.0,59009,826753.0,452145.0
13365,358.0,2024-01,1269.0,59011,741.0,6543.0
13366,1283.0,2024-01,286.0,59019,6512.0,544.0
13367,391.0,2024-01,1230.0,59021,791.0,3001.0
13368,656.0,2024-01,600.0,59029,1445.0,819.0
13369,5932.0,2024-01,8302.0,59031,14955.0,22568.0
13370,7275.0,2024-01,5930.0,59039,20830.0,14992.0
13371,17391.0,2024-01,81882.0,59041,51313.0,252749.0
13372,67947.0,2024-01,15697.0,59049,206401.0,45036.0
13373,13647.0,2024-01,16713.0,59051,41078.0,53008.0
13374,17326.0,2024-01,9539.0,59059,62172.0,33239.0
13375,10599.0,2024-01,5215.0,59061,31655.0,19152.0
13376,18374.0,2024-01,11944.0,59069,61182.0,40188.0
13377,17021.0,2024-01,148719.0,59072,40514.0,451903.0
13378,43024.0,2024-01,76191.0,59073,119436.0,191431.0
13379,65112.0,2024-01,42590.0,59079,184712.0,133434.0
13380,3324.0,2024-01,2233.0,59081,10145.0,5336.0
13381,1621.0,2024-01,2429.0,59089,4226.0,7101.0
13382,31739.0,2024-01,10533.0,59091,107338.0,33855.0
13383,4272.0,2024-01,6354.0,59099,14286.0,28398.0
13384,644.0,2024-01,1438.0,59101,4967.0,8568.0
13385,1783.0,2024-01,755.0,59109,11775.0,5201.0
13386,39784.0,2024-01,41353.0,59111,92544.0,103564.0
13387,29995.0,2024-01,17482.0,59119,78092.0,47765.0
13388,3120.0,2024-01,6499.0,59121,12079.0,20381.0
13389,9367.0,2024-01,4264.0,59129,30089.0,15573.0
13390,5415.0,2024-01,5406.0,59131,13136.0,13879.0
13391,15479.0,2024-01,7966.0,59139,34804.0,20593.0
13392,11360.0,2024-01,4586.0,59141,34855.0,12843.0
13393,6203.0,2024-01,6906.0,59149,19592.0,19782.0
13394,5643.0,2024-01,12373.0,59159,25118.0,41290.0
13395,749.0,2024-01,10692.0,59161,4795.0,26791.0
13396,23340.0,2024-01,1524.0,59169,78403.0,6299.0
13397,15127.0,2024-01,9178.0,59171,43738.0,34055.0
13398,7000.0,2024-01,7204.0,59179,26563.0,20826.0
13399,24151.0,2024-01,9456.0,59181,70399.0,27614.0
13400,5754.0,2024-01,9808.0,59189,17975.0,29830.0
13401,9126.0,2024-01,4985.0,59191,34062.0,21889.0
13402,2447.0,2024-01,6330.0,59199,10713.0,23501.0
13403,7214.0,2024-01,4647.0,59201,35111.0,23841.0
13404,2756.0,2024-01,5228.0,59209,14481.0,23772.0
13405,6045.0,2024-01,4178.0,59211,21162.0,13277.0
13406,1863.0,2024-01,3857.0,59219,6983.0,15369.0
13407,320.0,2024-01,252.0,59221,1117.0,1043.0
13408,709.0,2024-01,546.0,59229,3607.0,2722.0
13409,14731.0,2024-01,9376.0,59231,36683.0,24340.0
13410,27503.0,2024-01,32269.0,59239,62551.0,83395.0
13411,8819.0,2024-01,10517.0,59241,29086.0,34064.0
13412,10082.0,2024-01,10026.0,59249,35646.0,31250.0
13413,11556.0,2024-01,9874.0,59251,41977.0,29408.0
13414,3868.0,2024-01,6194.0,59259,11491.0,20542.0
13415,7118.0,2024-01,8399.0,59261,20193.0,30235.0
13416,2506.0,2024-01,1024.0,59269,6989.0,3736.0
13417,2602.0,2024-01,3475.0,59271,18065.0,18028.0
13418,1109.0,2024-01,630.0,59279,5749.0,4837.0
13419,8711.0,2024-01,2298.0,59281,30764.0,9767.0
13420,973.0,2024-01,6784.0,59289,6059.0,21221.0
13421,8996.0,2024-01,2679.0,59291,22787.0,8865.0
13422,1126.0,2024-01,8007.0,59299,3544.0,19907.0
13423,677.0,2024-01,690.0,59301,2956.0,3143.0
13424,2363.0,2024-01,3131.0,59309,10212.0,13695.0
13425,4931.0,2024-01,3103.0,59311,17839.0,8567.0
13426,3557.0,2024-01,5540.0,59319,9878.0,22176.0
13427,2999.0,2024-01,3365.0,59321,18340.0,13540.0
13428,1535.0,2024-01,1524.0,59329,6906.0,7739.0
13429,6040.0,2024-01,4705.0,59331,14314.0,13676.0
13430,5194.0,2024-01,8287.0,59339,15687.0,20374.0
13431,3365.0,2024-01,6310.0,59341,12933.0,22814.0
13432,8165.0,2024-01,7160.0,59349,23683.0,27397.0
13433,5722.0,2024-01,1277.0,59351,18591.0,4116.0
13434,1454.0,2024-01,5446.0,59359,5186.0,16742.0
13435,2013.0,2024-01,2375.0,59369,5370.0,7132.0
13436,2458.0,2024-01,3587.0,59379,12525.0,12399.0
13437,8356.0,2024-01,8657.0,59381,23254.0,24150.0
13438,10801.0,2024-01,18412.0,59389,28607.0,52260.0
13439,17484.0,2024-01,7782.0,59391,48952.0,25254.0
13440,11212.0,2024-01,18602.0,59399,34604.0,53836.0
13441,3918.0,2024-01,4548.0,59401,15354.0,18327.0
13442,14162.0,2024-01,9007.0,59409,47673.0,29603.0
13443,10896.0,2024-01,14640.0,59411,27339.0,47295.0
13444,23368.0,2024-01,15945.0,59419,71468.0,42714.0
13445,20089.0,2024-01,10191.0,59421,54689.0,25236.0
13446,14904.0,2024-01,22390.0,59429,35845.0,59010.0
13447,3283.0,2024-01,8587.0,59431,15389.0,26465.0
13448,12068.0,2024-01,3281.0,59439,40730.0,17379.0
13449,8538.0,2024-01,449.0,59441,31335.0,2228.0
13450,5407.0,2024-01,15796.0,59449,18836.0,51561.0
13451,1337.0,2024-01,5069.0,59451,7318.0,17238.0
13452,7291.0,2024-01,1878.0,59459,26113.0,8772.0
13453,14303.0,2024-01,6547.0,59461,41822.0,18756.0
13454,8146.0,2024-01,20677.0,59469,23095.0,60112.0
13455,5773.0,2024-01,7225.0,59471,17579.0,22825.0
13456,2791.0,2024-01,1095.0,59479,9302.0,3250.0
13457,1694.0,2024-01,3197.0,59481,6667.0,9774.0
13458,2640.0,2024-01,2647.0,59499,6349.0,6776.0
13459,2964.0,2024-01,2601.0,59501,8674.0,6878.0
13460,410.0,2024-01,271.0,59509,1064.0,1043.0
13461,4566.0,2024-01,3847.0,59511,27506.0,18172.0
13462,2436.0,2024-01,5223.0,59521,11786.0,14060.0
13463,3530.0,2024-01,1217.0,59529,7541.0,5883.0
13464,641.0,2024-01,251.0,59541,846.0,647.0
13465,438.0,2024-01,572.0,59549,1252.0,1030.0
13466,5616.0,2024-01,1458.0,59551,16754.0,5967.0
13467,923.0,2024-01,3459.0,59559,3807.0,9719.0
13468,41128.0,2024-01,14510.0,59561,147089.0,50800.0
13469,13012.0,2024-01,52657.0,59569,45367.0,191293.0
13470,5523.0,2024-01,14814.0,59571,15445.0,55576.0
13471,16910.0,2024-01,7708.0,59579,63960.0,24824.0
13472,4604.0,2024-01,5375.0,59581,14765.0,16949.0
13473,2695.0,2024-01,2257.0,59589,7361.0,8572.0
13474,8347.0,2024-01,11812.0,59591,29544.0,38834.0
13475,,2024-01,,59599,0.0,216.0
13476,13994.0,2024-01,8851.0,59601,42719.0,26539.0
13477,798.0,2024-01,4054.0,59609,2052.0,13062.0
13478,5719.0,2024-01,5083.0,59611,18047.0,20884.0
13479,6602.0,2024-01,7828.0,59619,29772.0,30477.0
13480,4686.0,2024-01,3393.0,59621,13771.0,10064.0
13481,488.0,2024-01,3095.0,59629,1920.0,10752.0
13482,2440.0,2024-01,4644.0,59631,6542.0,16693.0
13483,9541.0,2024-01,5647.0,59639,36616.0,19382.0
13484,6551.0,2024-01,9776.0,59641,17757.0,28842.0
13485,2067.0,2024-01,1344.0,59649,7388.0,5395.0
13486,1155.0,2024-01,5483.0,59651,3256.0,17550.0
13487,89.0,2024-01,967.0,59661,106.0,2137.0
13488,723.0,2024-01,56.0,59669,1503.0,91.0
13489,1521.0,2024-01,374.0,59701,3642.0,1064.0
13490,406.0,2024-01,1751.0,59709,778.0,3653.0
13491,6465.0,2024-01,16341.0,59711,15128.0,56735.0
13492,12269.0,2024-01,5248.0,59719,35984.0,12674.0
13493,396.0,2024-01,930.0,59721,1043.0,1994.0
13494,727.0,2024-01,335.0,59729,922.0,694.0
13495,2490.0,2024-01,3539.0,59731,6686.0,10290.0
13496,1371.0,2024-01,383.0,59739,4679.0,1348.0
13497,2759.0,2024-01,4402.0,59741,7070.0,13550.0
13498,1358.0,2024-01,603.0,59749,4262.0,1214.0
13499,2843.0,2024-01,7154.0,59751,8306.0,24043.0
13500,4099.0,2024-01,911.0,59759,11079.0,2604.0
13501,13750.0,2024-01,3983.0,59761,47182.0,11620.0
13502,1604.0,2024-01,2593.0,59771,5226.0,9226.0
13503,3219.0,2024-01,1310.0,59779,11623.0,3891.0
13504,269.0,2024-01,480.0,59781,979.0,1540.0
13505,157.0,2024-01,152.0,59789,273.0,404.0
13506,1272.0,2024-01,3428.0,59791,3653.0,11222.0
13507,3856.0,2024-01,1997.0,59801,10884.0,5837.0
13508,74.0,2024-01,696.0,59809,163.0,1660.0
13509,4822.0,2024-01,9379.0,59811,12960.0,30197.0
13510,7386.0,2024-01,574.0,59819,22156.0,1562.0
13511,2959.0,2024-01,2122.0,59821,8721.0,6284.0
13512,169.0,2024-01,160.0,59829,333.0,501.0
13513,2516.0,2024-01,3009.0,60011,11184.0,10566.0
13514,2441.0,2024-01,1640.0,60019,9989.0,9580.0
13515,924.0,2024-01,1947.0,60021,10365.0,11665.0
13516,1581.0,2024-01,1483.0,60029,14096.0,18302.0
13517,6779.0,2024-01,12912.0,60031,17935.0,36452.0
13518,4783.0,2024-01,1390.0,60039,13649.0,4059.0
13519,1947.0,2024-01,1704.0,60051,22577.0,19338.0
13520,1250.0,2024-01,1992.0,60059,16522.0,25383.0
13521,875.0,2024-01,1405.0,60061,8368.0,15235.0
13522,1625.0,2024-01,1385.0,60069,11821.0,9286.0
13523,1671.0,2024-01,1244.0,60071,11994.0,13031.0
13524,567.0,2024-01,1271.0,60079,4878.0,8203.0
13525,7186.0,2024-01,9842.0,60081,34151.0,45590.0
13526,13267.0,2024-01,11865.0,60089,59877.0,50478.0
13527,7607.0,2024-01,6969.0,60099,21897.0,24784.0
13528,4325.0,2024-01,6990.0,60101,18661.0,20355.0
13529,25286.0,2024-01,28530.0,60119,78010.0,105109.0
13530,50634.0,2024-01,53317.0,60121,166998.0,156327.0
13531,22260.0,2024-01,15995.0,60139,64581.0,50861.0
13532,12465.0,2024-01,16339.0,60141,35639.0,42367.0
13533,21425.0,2024-01,19394.0,60159,58247.0,56109.0
13534,25992.0,2024-01,27479.0,60161,76526.0,75436.0
13535,12115.0,2024-01,12236.0,60179,57415.0,61843.0
13536,970.0,2024-01,2041.0,60181,4823.0,5698.0
13537,1904.0,2024-01,3547.0,60191,7700.0,13534.0
13538,5869.0,2024-01,13443.0,60199,19540.0,40516.0
13539,1067.0,2024-01,1945.0,60201,5400.0,5554.0
13540,2271.0,2024-01,2203.0,60209,5322.0,8077.0
13541,7298.0,2024-01,7681.0,60211,42633.0,40138.0
13542,5496.0,2024-01,4852.0,60219,39215.0,28221.0
13543,10131.0,2024-01,18453.0,60221,29153.0,56921.0
13544,16546.0,2024-01,7248.0,60229,46117.0,18262.0
13545,949.0,2024-01,3999.0,60241,3436.0,12664.0
13546,1958.0,2024-01,729.0,60249,5352.0,1843.0
13547,2282.0,2024-01,3883.0,60251,5629.0,9673.0
13548,22543.0,2024-01,36103.0,60261,70148.0,100269.0
13549,33134.0,2024-01,20488.0,60269,109108.0,63274.0
13550,969.0,2024-01,2111.0,61009,2990.0,7597.0
13551,3180.0,2024-01,3290.0,61011,8699.0,8402.0
13552,4926.0,2024-01,3605.0,61019,14904.0,10289.0
13553,3635.0,2024-01,3665.0,61021,10996.0,11776.0
13554,5107.0,2024-01,3571.0,61029,14599.0,10947.0
13555,16473.0,2024-01,29030.0,61031,56275.0,99101.0
13556,28883.0,2024-01,16313.0,61039,97495.0,51505.0
13557,1113.0,2024-01,1770.0,61041,2926.0,5017.0
13558,4136.0,2024-01,3613.0,61049,12751.0,11232.0
13559,2930.0,2024-01,1080.0,61061,7268.0,2791.0
13560,1401.0,2024-01,436.0,61069,4575.0,1483.0
13561,1553.0,2024-01,2454.0,61079,4622.0,7032.0
13562,881.0,2024-01,751.0,61089,4848.0,2866.0
13563,2351.0,2024-01,2785.0,61099,7219.0,6521.0
13564,14280.0,2024-01,14239.0,61101,38777.0,41801.0
13565,3249.0,2024-01,3449.0,61111,11383.0,12111.0
13566,1354.0,2024-01,2643.0,61119,3651.0,7567.0
13567,3082.0,2024-01,2740.0,62011,17397.0,12382.0
13568,2480.0,2024-01,2577.0,62019,14179.0,18904.0
13569,3731.0,2024-01,2751.0,62021,7731.0,6323.0
13570,3520.0,2024-01,3694.0,62029,8671.0,8817.0
13571,4613.0,2024-01,3034.0,62031,11289.0,8472.0
13572,2129.0,2024-01,4428.0,62039,6390.0,12398.0
13573,5852.0,2024-01,3232.0,62041,15473.0,8815.0
13574,3394.0,2024-01,6373.0,62049,10315.0,18097.0
13575,9580.0,2024-01,6700.0,62051,28670.0,20740.0
13576,11982.0,2024-01,17233.0,62059,38165.0,50958.0
13577,838.0,2024-01,505.0,62061,2579.0,1789.0
13578,877.0,2024-01,1258.0,62069,2658.0,4142.0
13579,4118.0,2024-01,6511.0,62071,18562.0,35358.0
13580,2609.0,2024-01,985.0,62079,11367.0,5238.0
13581,560.0,2024-01,404.0,62081,1285.0,1164.0
13582,3695.0,2024-01,3003.0,62089,20159.0,9302.0
13583,1284.0,2024-01,1892.0,62091,4061.0,6448.0
13584,505.0,2024-01,384.0,62099,1669.0,1177.0
13585,965.0,2024-01,861.0,62101,2578.0,2798.0
13586,630.0,2024-01,503.0,62109,2182.0,1748.0
13587,2751.0,2024-01,3253.0,62111,7732.0,9184.0
13588,2949.0,2024-01,3290.0,62119,7949.0,9434.0
13589,2407.0,2024-01,2685.0,62121,6098.0,7116.0
13590,3998.0,2024-01,4295.0,62129,10693.0,11688.0
13591,24837.0,2024-01,17467.0,62131,71060.0,45645.0
13592,16210.0,2024-01,33114.0,62139,46359.0,116543.0
13593,6786.0,2024-01,4238.0,62141,19311.0,11810.0
13594,7136.0,2024-01,10220.0,62149,20748.0,29963.0
13595,227.0,2024-01,123.0,62151,704.0,463.0
13596,35.0,2024-01,338.0,62159,159.0,978.0
13597,310.0,2024-01,328.0,62161,6572.0,1684.0
13598,388.0,2024-01,462.0,62169,2546.0,2368.0
13599,110.0,2024-01,311.0,62171,422.0,967.0
13600,537.0,2024-01,270.0,62179,2092.0,757.0
13601,52.0,2024-01,15037.0,62189,121.0,37845.0
13602,1801.0,2024-01,2191.0,62219,4382.0,5531.0
13603,10634.0,2024-01,3786.0,62221,32106.0,10531.0
13604,4077.0,2024-01,10760.0,62229,11129.0,34397.0
13605,1068.0,2024-01,985.0,62231,2603.0,4070.0
13606,2341.0,2024-01,1268.0,62239,10788.0,4205.0
13607,1360.0,2024-01,2322.0,62241,4079.0,9202.0
13608,1115.0,2024-01,790.0,62249,3960.0,1737.0
13609,5088.0,2024-01,5637.0,62251,15180.0,17915.0
13610,4225.0,2024-01,5010.0,62261,14641.0,16610.0
13611,1517.0,2024-01,1909.0,62271,3892.0,5965.0
13612,9137.0,2024-01,11842.0,63011,21869.0,30674.0
13613,11964.0,2024-01,7808.0,63019,26764.0,16124.0
13614,3146.0,2024-01,4478.0,63021,7331.0,10039.0
13615,4113.0,2024-01,3446.0,63029,10464.0,14546.0
13616,41308.0,2024-01,26303.0,63031,126972.0,67002.0
13617,38318.0,2024-01,69022.0,63039,98683.0,190195.0
13618,8398.0,2024-01,8013.0,63041,18932.0,19275.0
13619,6901.0,2024-01,8158.0,63049,15820.0,16178.0
13620,5906.0,2024-01,17542.0,63051,18266.0,58238.0
13621,29088.0,2024-01,10275.0,63059,88968.0,30363.0
13622,4325.0,2024-01,5741.0,63061,13360.0,17274.0
13623,6177.0,2024-01,3951.0,63069,21472.0,14141.0
13624,4984.0,2024-01,6481.0,63071,16655.0,22542.0
13625,9413.0,2024-01,7052.0,63079,28582.0,20896.0
13626,2120.0,2024-01,3057.0,63081,7673.0,11091.0
13627,5138.0,2024-01,3770.0,63089,17544.0,11918.0
13628,4005.0,2024-01,7924.0,63091,13368.0,23098.0
13629,21354.0,2024-01,11066.0,63099,58892.0,37516.0
13630,6245.0,2024-01,7055.0,63101,23185.0,27564.0
13631,9541.0,2024-01,7564.0,63109,31514.0,26363.0
13632,1616.0,2024-01,2591.0,63131,4603.0,7896.0
13633,2768.0,2024-01,2302.0,63139,7667.0,6022.0
13634,1480.0,2024-01,1797.0,63141,4428.0,5176.0
13635,5017.0,2024-01,4224.0,63149,12278.0,11436.0
13636,827.0,2024-01,1618.0,63151,2244.0,4430.0
13637,1191.0,2024-01,807.0,63159,2021.0,1613.0
13638,416.0,2024-01,920.0,63161,1050.0,2285.0
13639,779.0,2024-01,363.0,63169,1669.0,1062.0
13640,2880.0,2024-01,2285.0,63179,8084.0,9195.0
13641,2951.0,2024-01,4498.0,63181,8842.0,11812.0
13642,2237.0,2024-01,1670.0,63189,5050.0,4595.0
13643,2796.0,2024-01,5951.0,63191,8646.0,17668.0
13644,6069.0,2024-01,2174.0,63199,17629.0,6943.0
13645,3776.0,2024-01,7310.0,63201,11432.0,23012.0
13646,8391.0,2024-01,3058.0,63209,25302.0,8623.0
13647,10875.0,2024-01,13084.0,63211,31740.0,40767.0
13648,12857.0,2024-01,11221.0,63219,35819.0,32654.0
13649,19607.0,2024-01,6419.0,63221,46350.0,14253.0
