,Description,RoadName,Longitude,Latitude,BusStopCode,LinkID
4330,TAMPINES STN EXIT D,Tampines Ctrl 1,103.943599,1.355401,76551,103017143
4331,AFT TAMPINES STN EXIT E,Tampines Ctrl 1,103.943569,1.355625,76559,103017143
4332,Pasir Ris Int,Pasir Ris Dr 3,103.950478,1.373564,77009,109001986
4333,Opp Blk 515,Pasir Ris Dr 1,103.9426659000156,1.37376489998905,77011,103088962
4334,Blk 515,Pasir Ris Dr 1,103.94351079998545,1.3737108000359,77019,103088967
4335,Opp Blk 571,Pasir Ris Dr 1,103.94557280001844,1.3726630000055,77021,103108127
4336,Blk 571,Pasir Ris Dr 1,103.945543,1.373014,77029,103075211
4337,Opp Pasir Ris Stn Exit B,Pasir Ris Dr 1,103.948468,1.372262,77031,103004890
4338,Pasir Ris Stn Exit B,Pasir Ris Dr 1,103.948657,1.37241,77039,103004890
4339,Blk 541,Pasir Ris Dr 1,103.95130450100082,1.36944854648197,77041,104007927
4340,Pasir Ris Town Pk,Pasir Ris Dr 1,103.95158314847572,1.36963556960047,77049,104003170
4341,Blk 115,Pasir Ris Dr 1,103.95508527984948,1.36908504460753,77051,103083495
4342,Blk 425,Pasir Ris Dr 1,103.95506338293472,1.36936138996292,77059,103083495
4343,Ris Grandeur,Elias Rd,103.94041320097696,1.37377216806532,77061,103004815
4344,Opp Ris Grandeur,Elias Rd,103.94081177255109,1.37414972830656,77069,103004810
4345,Blk 633,Elias Rd,103.94127900809488,1.37810945408117,77071,103070014
4346,Elias Mall,Elias Rd,103.94145255170352,1.37728664750339,77079,103070078
4347,Aft Pasir Ris Dr 3,Elias Rd,103.94265250854713,1.38026998386867,77081,103014794
4348,Bef Pasir Ris Dr 3,Elias Rd,103.9426864870342,1.38005668836989,77089,103014794
4349,AFT PASIR RIS AVE,Elias Rd,103.94547139015036,1.38042637835149,77091,103027375
4350,Bef Pasir Ris Ave,Elias Rd,103.94637916697368,1.38042138903141,77099,103027366
4351,Bef Pasir Ris Rd,Elias Rd,103.948183,1.380642,77101,103014779
4352,Aft Pasir Ris Rd,Elias Rd,103.94826215873827,1.3805263866174,77109,103014779
4353,Bef Pasir Ris Way,Pasir Ris Rd,103.94638094436417,1.38219835929252,77111,103013774
4354,Aft Pasir Ris Way,Pasir Ris Rd,103.94657905489991,1.38222775917912,77119,103013774
4355,Pasir Ris Pk,Pasir Ris Rd,103.94374627572016,1.38396304779096,77129,103021579
4356,Blk 502,Pasir Ris St 52,103.94652128223,1.3755835643888,77131,103111414
4357,Blk 582,Pasir Ris St 52,103.94649798163483,1.37518089319612,77139,103111414
4358,Blk 519,Pasir Ris St 52,103.9452981948771,1.37380309020358,77141,103094698
4359,Blk 741,Pasir Ris Dr 10,103.93657565115056,1.37752492323898,77161,103016035
4360,Opp Blk 742,Pasir Ris Dr 10,103.9363320444146,1.37694324707892,77169,103016035
4361,Aft Pasir Ris Stn Exit A,Pasir Ris Ctrl,103.95064755544978,1.37276133738912,77171,103016162
4362,Opp Pasir Ris Stn Exit A,Pasir Ris Ctrl,103.95081255052568,1.37254332490473,77179,103016162
4363,Blk 638,Elias Rd,103.94109934608323,1.37591147273628,77181,103070010
4364,Blk 613,Elias Rd,103.94124910119332,1.3755564005294,77189,103070010
4365,Blk 500A,Pasir Ris Dr 3,103.94602815996554,1.37654807606486,77191,108003415
4366,Opp Blk 500A,Pasir Ris Dr 3,103.94637,1.376671,77199,108003415
4367,Pasir Ris Elias CC,Pasir Ris Dr 3,103.94276350247948,1.37864001176536,77201,103075170
4368,Opp Pasir Ris Elias CC,Pasir Ris Dr 3,103.94271591238348,1.37902915784394,77209,103075170
4369,Blk 626,Pasir Ris Dr 3,103.94094544562029,1.37999169580419,77211,103108506
4370,Opp Blk 626,Pasir Ris Dr 3,103.94064766803564,1.3805766269449,77219,103108506
4371,Blk 651,Pasir Ris Dr 10,103.93830035527516,1.37954502345926,77221,103058694
4372,Tampines Meridian Jc,Pasir Ris Dr 1,103.9384402608544,1.37670503142246,77231,103106471
4373,Blk 643,Pasir Ris Dr 1,103.93793201117523,1.37741830757924,77239,103083486
4374,Opp Blk 640,Pasir Ris Dr 1,103.940272636011,1.37531331487507,77241,103106475
4375,Blk 640,Pasir Ris Dr 1,103.939861116152,1.37599439507295,77249,104003174
4376,Blk 713,Pasir Ris Dr 3,103.93864433688064,1.38223834152443,77251,103057334
4377,Opp Blk 713,Pasir Ris Dr 3,103.93855855739126,1.3827163599648,77259,103057322
4378,Blk 717,Pasir Ris Dr 12,103.93615875590504,1.38285811735056,77261,103076323
4379,Opp Blk 717,Pasir Ris Dr 12,103.9357870042478,1.38289337444624,77269,103076323
4380,Aft Pasir Ris St 72,Pasir Ris Dr 12,103.9349613837619,1.38058998439068,77271,103082507
4381,Aft Pasir Ris Ind Dr 1,Pasir Ris Dr 12,103.9346621770568,1.38079641020594,77279,103082507
4382,Blk 740,Pasir Ris Dr 1,103.93618729229594,1.37837166677052,77281,103071394
4383,Blk 738,Pasir Ris Dr 1,103.93596534133928,1.37889759950996,77289,103083491
4384,Blk 753,Pasir Ris St 71,103.9347603402286,1.37746279073187,77291,103094550
4385,Blk 778,Pasir Ris St 71,103.93864478052232,1.37419765728407,77301,103109890
4386,Opp Blk 778,Pasir Ris St 71,103.93874482147837,1.37437639672106,77309,103109890
4387,Bet Blks 771/772,Pasir Ris St 71,103.936865329717,1.37581953068998,77311,103058699
4388,Opp Blks 771/772,Pasir Ris St 71,103.93754166696732,1.37554666701554,77319,103113754
4389,Aft Pasir Ris St 53,Pasir Ris Ctrl,103.94802646457003,1.37313477197799,77321,103004886
4390,Bef Pasir Ris St 53,Pasir Ris Ctrl,103.94765867700548,1.37283117687855,77329,103004886
4391,Blk 747A,Pasir Ris Dr 12,103.93338764757787,1.3782973982979,77331,104007930
4392,Opp Blk 756,Pasir Ris Dr 12,103.93278653475954,1.3780301775267,77339,104007930
4393,Opp Blk 569,Pasir Ris St 51,103.94849805552538,1.36973888889645,77341,103100555
4394,Blk 569,Pasir Ris St 51,103.9487423790568,1.37000783675508,77349,103100555
4395,Blk 562,Pasir Ris St 51,103.95008847029644,1.36789609661968,77351,103012275
4396,Blk 564,Pasir Ris St 51,103.95001861343128,1.36808803474125,77359,103012275
4397,Blk 555,Pasir Ris St 51,103.95173655442387,1.36800665136778,77361,103012271
4398,Opp Blk 555,Pasir Ris St 51,103.95166401714876,1.36836666126193,77369,103012271
4399,Blk 586,Pasir Ris Dr 8,103.948026,1.374679,77379,103008874
4400,Blk 524B,Pasir Ris Dr 8,103.94712,1.370821,77381,103075151
4401,Opp Blk 525B,Pasir Ris Dr 8,103.946715,1.369597,77389,103073586
4402,BLK 191,Pasir Ris St 12,103.958641,1.366365,78031,103106154
4403,BLK 104,Pasir Ris St 12,103.959,1.367181,78039,103058822
4404,Blk 612,Pasir Ris Dr 1,103.94180578126524,1.3744627816256,78049,103075167
4405,Blk 210,Pasir Ris Dr 1,103.96113744871693,1.36677606799955,78059,103108498
4406,Opp Pasir Ris Polyclinic,Pasir Ris Dr 1,103.95848117561664,1.36824361151738,78061,103105354
4407,Blk 442,Pasir Ris Dr 1,103.95815838787028,1.36869168470813,78069,103105354
4408,Blk 446,Pasir Ris Dr 6,103.95718010428234,1.37031163160495,78071,103102506
4409,Blk 429,Pasir Ris Dr 6,103.95691414168428,1.36995048419615,78079,103004818
4410,Blk 467,Pasir Ris Dr 6,103.95635599319584,1.37368803498525,78081,103109898
4411,Blk 405,Pasir Ris Dr 6,103.95608873577848,1.37361141865113,78089,103109898
4412,Opp Downtown East,Pasir Ris Cl,103.95624713617742,1.37681617858505,78091,109002306
4413,Aft Loyang Gdns,Jln Loyang Besar,103.95708795238238,1.37740660071471,78099,103015555
4414,Opp Downtown East,Pasir Ris Dr 3,103.954039,1.375053,78101,103088970
4415,Downtown East,Pasir Ris Dr 3,103.954556,1.375403,78109,104004839
4416,Blk 479,Pasir Ris Dr 3,103.95798631897796,1.37545781179514,78111,103083506
4417,Opp Blk 479,Pasir Ris Dr 3,103.957966,1.37568,78119,103083506
4418,Bet Blks 232/233,Pasir Ris Dr 3,103.96200053620824,1.37485968829133,78121,103088926
4419,Opp Blk 233,Pasir Ris Dr 3,103.962121,1.375132,78129,103088926
4420,Pasir Ris Pr Sch,Pasir Ris Dr 3,103.9637271722912,1.37308472383764,78131,103106479
4421,Opp Pasir Ris Pr Sch,Pasir Ris Dr 3,103.9639885558376,1.37321804486777,78139,103106479
4422,Blk 249,Pasir Ris Dr 3,103.963665,1.370066,78141,103088910
4423,NTUC Health Pasir Ris,Pasir Ris Dr 3,103.96411887211588,1.36970105283111,78149,103088910
4424,Blk 230,Pasir Ris Dr 4,103.96078021168164,1.37239496316057,78151,104006839
4425,Opp Blk 230,Pasir Ris Dr 4,103.960537783034,1.37246473904375,78159,104006839
4426,Blk 216,Pasir Ris Dr 4,103.96052175997124,1.36900499745113,78161,104007839
4427,Opp Blk 216,Pasir Ris Dr 4,103.96024801184656,1.36906973013181,78169,104007838
4428,Blk 108,Pasir Ris St 11,103.95673805301494,1.36780002450028,78171,103070526
4429,Opp Blk 108,Pasir Ris St 11,103.95648,1.36767,78179,103070526
4430,Bef Blk 187,Pasir Ris St 11,103.95905802330992,1.36476141959655,78181,103094471
4431,Opp Blk 187,Pasir Ris St 11,103.95896,1.3646,78189,103094471
4432,Aft Blk 182,Pasir Ris St 11,103.96176906896966,1.36488943048941,78191,103058815
4433,Opp White Sands Pri Sch,Pasir Ris St 11,103.96189,1.36477,78199,103058815
4434,Opp Blk 242,Pasir Ris St 21,103.96205663680765,1.37134689166636,78201,103058742
4435,Blk 242,Pasir Ris St 21,103.9622141883918,1.3713650312338,78209,103058742
4436,Blk 204,Pasir Ris St 21,103.96243675215658,1.36790255939851,78211,103102491
4437,Opp Blk 204,Pasir Ris St 21,103.96327818546207,1.36725694472542,78219,103102494
4438,Blk 231A CP,Pasir Ris Dr 4,103.96122560227602,1.37417517709229,78221,103054219
4439,Blk 485,Pasir Ris Dr 4,103.96093853137384,1.37411139885456,78229,103054219
4440,Opp Blk 482,Pasir Ris St 41,103.95986036196572,1.373443032341,78231,103102547
4441,Bet Blks 453/454,Pasir Ris St 41,103.95765320446608,1.37211000864374,78241,103058831
4442,Lighthouse,Jln Loyang Besar,103.9595522242097,1.37824090541171,78251,103001546
4443,Opp Lighthouse,Jln Loyang Besar,103.95936584739644,1.37802115263457,78259,103001546
4444,Opp Ripple Bay,Jln Loyang Besar,103.9606174383779,1.37865831081472,78261,103004174
4445,Ripple Bay,Jln Loyang Besar,103.96096176266686,1.37861875398733,78269,103004174
4446,Casa Pasir Ris,Jln Loyang Besar,103.96383348445823,1.37922254801698,78271,104005654
4447,Opp Loyang Townhse,Jln Loyang Besar,103.96426677704832,1.37923567744466,78279,104005654
4448,Lor 1 Geylang Ter,Lor 1 Geylang,103.87216341433336,1.3111642220841,80009,103090022
4449,AFT PADANG JERINGAU,Kallang Rd,103.86737828692956,1.30972720802554,80011,103072915
4450,Bef Kg Bugis,Kallang Rd,103.86753497349068,1.3094187398083,80029,103072910
4451,Kallang Stn,Sims Ave,103.8713149052975,1.31107705658993,80031,103116412
4452,Opp Lor 1 Geylang Ter,Geylang Rd,103.87144344651485,1.30992336177794,80039,116002326
4453,Aft Sims Way,Geylang Rd,103.87363663982292,1.31077707819718,80049,103083736
4454,Aft Lor 1 Geylang,Sims Ave,103.87326194447364,1.31251499997324,80051,103076000
4455,Opp Mohd Salleh Mque,Geylang Rd,103.87715016317216,1.31214703288286,80069,103077280
4456,Yi Xiu Fty Bldg,Sims Ave,103.8765539400638,1.31380009198455,80071,103079300
4457,Bef Lor 18 Geylang,Geylang Rd,103.880111,1.312658,80089,103082160
4458,Bef Lor 23 Geylang,Sims Ave,103.88095141640784,1.31489775184137,80091,103082072
4459,Kallang Stn/Opp Blk 2C,Lor 1 Geylang,103.87153830811836,1.31251933500742,80101,103009818
4460,Opp Kallang Stn/Blk 2C,Lor 1 Geylang,103.871430158598,1.31324473748019,80109,103010038
4461,Bef Geylang Rd,Sims Way,103.87551499911488,1.30987138105238,80111,108001787
4462,Aft Geylang Rd,Sims Way,103.87599804972947,1.30992065473549,80119,109001588
4463,Opp S.A. Deaf,Mountbatten Rd,103.87989373246153,1.30711835522323,80141,103105175
4464,S.A. Deaf,Mountbatten Rd,103.8798058337351,1.3074963710946,80149,103105171
4465,Opp Suntec City,Nicoll Highway,103.857666,1.296265,80151,103074219
4466,Suntec City,Nicoll Highway,103.8579517489622,1.295962316986,80159,103074219
4467,Opp Nicoll Highway Stn,Nicoll Highway,103.8624541086332,1.30032715605093,80161,103104034
4468,Nicoll Highway Stn,Nicoll Highway,103.86336013257063,1.30070547633658,80169,103057406
4469,CP F,Stadium Walk,103.87715353250198,1.30084075195035,80171,106003179
4470,Opp CP F,Stadium Cres,103.87712870384924,1.30059405278951,80179,106003179
4471,Kallang Squash Ctr,Stadium Blvd,103.87969842035083,1.30508439498564,80181,103072832
4472,Opp Kallang Squash Ctr,Stadium Blvd,103.88107698307338,1.3050374120041,80189,103057244
4473,Opp S'pore Indoor Stadium,Stadium Walk,103.87540590231112,1.30160887226464,80191,103083712
4474,Stadium Stn,Stadium Cres,103.87513532479656,1.30155838525089,80199,103062060
4475,Opp Natl Stadium,Nicoll Highway,103.87548108759091,1.30712803633755,80211,108003092
4476,Natl Stadium,Nicoll Highway,103.875264139574,1.30674381370885,80219,103105179
4477,Blk 45,Sims Dr,103.87810554835914,1.3172897212662,80229,103017351
4478,Opp Blk 53,Sims Dr,103.88010860959606,1.31856503177728,80231,103015366
4479,Bef Blk 53,Sims Dr,103.88051104388848,1.31846350927886,80239,103015366
4480,Blk 49 Mkt/FC,Sims Pl,103.87985994146072,1.31693643112186,80249,103019435
4481,Aft Lor 14 Geylang,Guillemard Rd,103.87992501726276,1.31009487384598,80251,103019527
4482,Aft Chen Li Presby Ch,Guillemard Rd,103.87988833298908,1.30989499998519,80259,103019527
4483,Bef Sims Ave,Lor 17 Geylang,103.8783609867014,1.31501452983156,80269,103009682
4484,Opp Mountbatten Stn,Mountbatten Rd,103.8831203007559,1.30511398524943,80271,103072082
4485,Mountbatten Stn Exit B,Mountbatten Rd,103.88342000727889,1.30514903438296,80279,103072082
4486,Sims Pl Ter,Sims Pl,103.8793280559861,1.31607500002964,80289,103019431
4487,Blk 82,Geylang Bahru,103.87229334189442,1.3195596877041,80291,103089858
4488,Opp Blk 82,Geylang Bahru,103.87197222899434,1.31954835158003,80299,103089858
4489,Bef Blk 19,Upp Boon Keng Rd,103.87348616263844,1.31643329020681,80301,108000595
4490,Aft Geylang West CC,Upp Boon Keng Rd,103.87298911852837,1.31723134728621,80309,103078222
4491,Blk 3B,Upp Boon Keng Rd,103.87260027800174,1.31443333298525,80311,103100142
4492,Geylang West CC,Upp Boon Keng Rd,103.87262229395158,1.31484297001272,80319,108003295
4493,Aft Aljunied Stn,Sims Ave,103.88335173265862,1.31532318660502,81011,103081252
4494,Aft Lor 28 Geylang,Geylang Rd,103.8849306,1.313616389,81029,103073328
4495,Blk 134,Sims Ave,103.88604854571838,1.31580283030533,81031,103073652
4496,Aft Lor 34 Geylang,Geylang Rd,103.8873525,1.314075556,81049,103107600
4497,Sims Ville,Sims Ave,103.89033436777706,1.31662343087312,81051,103075404
4498,Opp Lor 39 Geylang,Geylang Rd,103.89069,1.314729,81069,103082080
4499,Opp Aljunied Stn,Aljunied Rd,103.88168156879212,1.31621665907428,81081,103108327
4500,Aljunied Stn,Aljunied Rd,103.88202243551632,1.31628194302502,81089,103108327
4501,Sims Urban Oasis,Aljunied Rd,103.88173111103306,1.31935333297674,81091,103086315
4502,Blk 102,Aljunied Rd,103.88194665985093,1.31982276662398,81099,103086318
4503,CISCO Ctr,Paya Lebar Rd,103.89152220076971,1.32111522416649,81101,103088947
4504,Opp CISCO Ctr,Paya Lebar Rd,103.89117183414866,1.3209137166719,81109,103088947
4505,Paya Lebar Stn Exit B,Paya Lebar Rd,103.89211689790608,1.31860238558389,81111,103082099
4506,Paya Lebar Stn Exit C,Paya Lebar Rd,103.89169495502703,1.31856724602339,81119,103082099
4507,Paya Lebar Stn Exit D,Paya Lebar Rd,103.89217268755988,1.31631147367096,81129,103088954
4508,Opp Grandlink Sq,Guillemard Rd,103.89221613925535,1.31431505362846,81131,103112250
4509,Grandlink Sq,Guillemard Rd,103.89191764014708,1.31435328604306,81139,103112250
4510,Versailles Condo,Guillemard Rd,103.89035749999957,1.31200805596649,81141,103027955
4511,The Sunny Spring Condo,Guillemard Rd,103.88966028743648,1.31212569246254,81149,103090070
4512,Kong Hwa Sch,Guillemard Rd,103.88784583298124,1.31153305600814,81151,103022234
4513,Opp Kong Hwa Sch,Guillemard Rd,103.8874161243355,1.31167873834387,81159,103022234
4514,blk 56,Guillemard Rd,103.88318148792813,1.31054638768125,81161,103112195
4515,Opp Blk 56,Guillemard Rd,103.88313174959588,1.31078371924435,81169,103112195
4516,Blk 39,Old Airport Rd,103.88500750064324,1.30751703730041,81171,103083430
4517,Blk 22,Old Airport Rd,103.88490711001796,1.30726086825664,81179,103083430
4518,Dakota Stn Exit A/Blk 99,Old Airport Rd,103.88847214403827,1.30845544825732,81181,103081442
4519,Dakota Stn Exit B/Blk 60,Old Airport Rd,103.88850877408412,1.30821308595952,81189,103081442
4520,AFT OLD AIRPORT RD,Dunman Rd,103.89180000002516,1.30913166702397,81191,103088211
4521,BEF OLD AIRPORT RD,Dunman Rd,103.8906311270188,1.30862937328019,81199,103088215
4522,Opp Geylang Meth Sec Sch,Geylang East Ctrl,103.88300679740438,1.31869302203322,81201,103020003
4523,Geylang Meth Pr Sch,Geylang East Ctrl,103.88429716458629,1.31843612461246,81209,103006430
4524,Geylang Polyclinic,Geylang East Ctrl,103.88666750777982,1.31904666371972,81211,103068835
4525,Opp Geylang Polyclinic,Geylang East Ctrl,103.8866869928233,1.31877141262042,81219,103068835
4526,Opp Blk 1015,Geylang East Ctrl,103.89015111975267,1.31976331280568,81221,103023755
4527,Blk 1015,Geylang East Ctrl,103.89018804743054,1.31946112797115,81229,103023755
4528,Opp Kh Plaza,Aljunied Rd,103.88189611100506,1.31389305598354,81231,103108951
4529,Eunos Int,Eunos Rd 2,103.90180834139495,1.31933717157385,82009,103046950
4530,Aft Paya Lebar Quarter,Sims Ave,103.89480000904068,1.31736957951855,82011,103078224
4531,Blk 14 Mkt/FC,Geylang Rd,103.89559528546464,1.31569833821527,82029,103057288
4532,Blk 416,Sims Ave,103.89719868894,1.31776416388008,82032,103114752
4533,Blk 414,Sims Ave,103.898237229405,1.31798449318919,82033,103081604
4534,Joo Chiat Cplx,Changi Rd,103.89891621295058,1.31634170548514,82049,103087404
4535,Tg Katong Rd Sth P/G,Tg Katong Rd Sth,103.89740107761654,1.30079999936599,82051,103024610
4536,Opp Tg Katong Rd Sth P/G,Tg Katong Rd Sth,103.897403,1.301379,82059,103003411
4537,Eunos Stn/ Int,Sims Ave,103.9022689641617,1.31876162629115,82061,103081620
4538,Aft Lor 106 Changi,Changi Rd,103.90295147896968,1.31709537499354,82069,103085332
4539,Opp Tg Katong Girls' Sch,Tg Katong Rd,103.89541128171984,1.30725334418948,82071,103112110
4540,Tg Katong Girls' Sch,Tg Katong Rd,103.8951960850957,1.30801114591342,82079,103062390
4541,Aft Dunman Rd,Tg Katong Rd,103.89412794527634,1.31037284851913,82081,103017390
4542,Aft Ipoh Lane,Tg Katong Rd,103.89430403711836,1.31086356037133,82089,103023590
4543,Aft Queen Of Peace Ch,Tg Katong Rd,103.89411050584133,1.31264667096781,82091,103022298
4544,CDAC Bldg,Tg Katong Rd,103.89427184817764,1.31299461549467,82099,103112291
4545,City Plaza,Geylang Rd,103.8933177448138,1.3151892235607,82109,103079244
4546,Opp Tg Katong Cplx,Tg Katong Rd,103.89379978179136,1.3161193086354,82111,103011826
4547,Tg Katong Cplx,Tg Katong Rd,103.8940879247112,1.31619210726015,82119,103011822
4548,Questa @ Dunman,Dunman Rd,103.8965764453886,1.30965150589688,82121,103088290
4549,Tg Katong Sec Sch,Dunman Rd,103.8966101212743,1.30943460005849,82129,103088290
4550,Opp Maranatha Hall,Dunman Rd,103.90034889101835,1.30955979607535,82131,103071607
4551,Maranatha Hall,Dunman Rd,103.8993688889806,1.30938972202558,82139,103086714
4552,Aft Koon Seng Rd,Tembeling Rd,103.90248369965865,1.31084210669638,82141,103057960
4553,Bef Koon Seng Rd,Joo Chiat Rd,103.90136361120996,1.31101372476887,82149,103081052
4554,Bef Joo Chiat Pl,Tembeling Rd,103.9009112063053,1.31310616198244,82151,103022284
4555,Aft Tembeling Rd,Joo Chiat Pl,103.90049572645528,1.31327026591962,82159,103019475
4556,Bef Mangis Rd,Joo Chiat Pl,103.9030699267992,1.31382614901728,82171,103025022
4557,Aft Rambutan Rd,Joo Chiat Pl,103.90453211897776,1.31383213839694,82179,103024714
4558,Flora East,Joo Chiat Pl,103.905891658307,1.31422806856846,82181,103027246
4559,Blk 3A,Jln Turi,103.89900705591394,1.31760511655727,82221,103001724
4560,Kg Ubi CC,Jln Ubi,103.90052963468462,1.31753161766428,82229,103017360
4561,Opp City Plaza,Guillemard Rd,103.8936761363468,1.3142010130892,82231,103022956
4562,Casa Sarina,Sims Ave East,103.9072540450546,1.31971491091921,83011,103091120
4563,Aft Kg Eunos,Changi Rd,103.90635251996308,1.31774429797349,83029,103086144
4564,Opp Hong San Si Tp,Sims Ave East,103.91000032422843,1.32027026937212,83031,103081328
4565,Bef Lor 110 Changi,Changi Rd,103.91002178191968,1.318489754773,83049,103080884
4566,Mjd Kassim,Changi Rd,103.912226704262,1.31888900641724,83059,103086828
4567,Kembangan Stn,Sims Ave East,103.9133277893385,1.32096859171096,83062,103078216
4568,The Buddhist Union,Sims Ave East,103.91485250081531,1.32120137837522,83063,103057516
4569,Bef Siglap Plain,Changi Rd,103.91505416701378,1.31976833302337,83079,103087400
4570,Opp Perpetual Succour Ch,Sims Ave East,103.91736615804471,1.32138694232025,83081,103071812
4571,Aft Perpetual Succour Ch,Changi Rd,103.91810427638708,1.32076378388187,83099,103022812
4572,Eunos Stn,Jln Eunos,103.90489836683336,1.32066709057479,83101,103062294
4573,Opp Eunos Stn,Jln Eunos,103.90537221650077,1.32135678897249,83109,103078719
4574,Blk 17,Jln Eunos,103.90527311322876,1.32346854012914,83111,103114775
4575,Opp Blk 16,Jln Eunos,103.90560762847844,1.32306974700238,83119,103019812
4576,Bef Lor K Telok Kurau,Telok Kurau Rd,103.91063424326732,1.31260836391216,83121,103026282
4577,Aft Ji Xiang Ct,Telok Kurau Rd,103.91061094817724,1.31306365118709,83129,103112078
4578,Aft Lor H Telok Kurau,Telok Kurau Rd,103.90907722199168,1.31631138897106,83131,103005114
4579,Aft Joo Chiat Pl,Telok Kurau Rd,103.90997555601626,1.31451138900044,83139,103009650
4580,Aft Lor G Telok Kurau,Telok Kurau Rd,103.90845006395246,1.31763611995973,83141,103005250
4581,Aft Changi Rd,Telok Kurau Rd,103.90875486321198,1.31745755005277,83149,103005250
4582,Parkway East Hosp,Joo Chiat Pl,103.90911503893872,1.31488002411227,83151,103005351
4583,Opp Parkway East Hosp,Joo Chiat Pl,103.90947767042404,1.31480354064185,83159,103009650
4584,Bef Still Rd,Joo Chiat Pl,103.90687033808844,1.31428121358171,83169,103024751
4585,Bef Roseburn Ave,Frankel Ave,103.91900527803293,1.3147363890036,83171,103111878
4586,Aft Siglap Dr,Frankel Ave,103.91922466611176,1.31460443311119,83179,103111878
4587,Aft Bethesda Frankel Ch,Frankel Ave,103.9175534248162,1.31662343088137,83181,103009591
4588,Bef Bethesda Frankel Ch,Frankel Ave,103.91749277802164,1.31683972198045,83189,103009591
4589,Bef Frankel Dr,Frankel Ave,103.91597628595028,1.31729916899357,83191,103001742
4590,Aft Frankel Dr,Frankel Ave,103.91628277801507,1.31733638898862,83199,103005211
4591,Bef Frankel Terr,Frankel Ave,103.9144098758664,1.31860774070821,83201,103025394
4592,Aft Frankel Terr,Frankel Ave,103.91459583301028,1.31870305598811,83209,103025394
4593,Bef Frankel Ave,Siglap Dr,103.9191305648774,1.31587375170111,83219,103015482
4594,Bef Carlton Ave,Siglap Dr,103.92083645128876,1.31661259109687,83229,103013696
4595,Bef Siglap Dr,Siglap Rd,103.922142299721,1.31726812920156,83231,103114746
4596,Opp Cheviot Hill,Siglap Rd,103.92246139079548,1.3169597007985,83239,103114746
4597,Flamingo Valley,Siglap Rd,103.9217459460186,1.31786650545216,83249,103114762
4598,Bef Jln Khairuddin,Fidelio St,103.92199914721093,1.31923829366992,83251,103026695
4599,Opera Est Pr Sch,Fidelio St,103.9242469847813,1.3190690667828,83261,103058647
4600,Opp Opera Est Pr Sch,Fidelio St,103.92346501346624,1.31895097253228,83269,103058642
4601,Aft Swan Lake Ave,Fidelio St,103.92588543589488,1.31928964158986,83271,103026730
4602,Aft Carmen St,Fidelio St,103.9251053082044,1.3188308339316,83279,103016471
4603,Bef Tosca St,Fidelio St,103.9270176945798,1.31965172299504,83281,103057926
4604,Aft Joo Chiat Pl,Still Rd,103.90589521764188,1.31473309387158,83291,103077267
4605,Aft Lor G Telok Kurau,Still Rd,103.90586328314892,1.31574389673514,83299,103081250
4606,Aft East Coast Rd,Still Rd,103.90817888897894,1.30887166700305,83301,103079991
4607,Aft Still Lane,Still Rd,103.90806851700532,1.31045482788745,83309,103114751
4608,Aft Lor Nangka,Still Rd,103.90692990251456,1.31241970275404,83311,103079998
4609,Aft Lor J Telok Kurau,Still Rd,103.90714010649674,1.31268833645873,83319,103079995
4610,Kembangan Stn,Jln Kembangan,103.9136543376456,1.32168778524368,83321,103011303
4611,Opp Kembangan Stn,Jln Kembangan,103.91379833222052,1.32198642679896,83329,103011303
4612,Kg Kembangan CC,Lengkong Tiga,103.91271655859842,1.32349513640884,83331,108002742
4613,Blk 102,Lengkong Tiga,103.91109803643086,1.32539968158209,83341,103084330
4614,Grosvenor View,Lengkong Empat,103.91213111102074,1.32765583299859,83351,103006983
4615,Hua Yu Mansions,Lengkong Empat,103.914495706562,1.32850781433023,83361,103005015
4616,Aft Jln Paras,Jln Selamat,103.91537946119738,1.32624566683557,83371,103006470
4617,Bef Jln Kembangan,Taman Kembangan,103.91452207182714,1.32466780744529,83381,103019770
4618,Bedok Int,Bedok Nth Dr,103.9290381851584,1.32453874317344,84009,103077616
4619,Chai Chee Ind Pk,New Upp Changi Rd,103.92233358172962,1.32257749632692,84011,103105312
4620,Opp Chai Chee Ind Pk,New Upp Changi Rd,103.92262015530927,1.32221972730517,84019,103081460
4621,Blk 32,New Upp Changi Rd,103.92508721683168,1.32338320435233,84021,103116648
4622,Opp Blk 32,New Upp Changi Rd,103.92517704260584,1.32295305994698,84029,103081284
4623,Bedok Stn Exit B,New Upp Changi Rd,103.93003627080394,1.32428292329305,84031,103089772
4624,Bedok Stn Exit A,New Upp Changi Rd,103.9288630020348,1.32353645344906,84039,103089768
4625,Blk 221A,New Upp Changi Rd,103.93468799273931,1.3246905167586,84041,103054378
4626,Blk 27,New Upp Changi Rd,103.93471220144858,1.32432719820227,84049,103054378
4627,Bedok Sports Cplx,New Upp Changi Rd,103.93890484697742,1.32520077474542,84051,103082274
4628,Blk 65,New Upp Changi Rd,103.93953481204564,1.32493504095045,84059,103081654
4629,The Tanamera Condo,New Upp Changi Rd,103.94223128727673,1.32584790501258,84061,103114795
4630,Blk 55,New Upp Changi Rd,103.9421901988728,1.32548742810424,84069,103114795
4631,Blk 71,Bedok Sth Rd,103.9426000755741,1.32067138376849,84071,103063726
4632,Opp Blk 71,Bedok Sth Rd,103.94325305782594,1.32099303797206,84079,103063646
