,NumBuses,BusStopCode,Time
3854,2,67181,2024-04-15T17:26:49.878897
3855,2,67189,2024-04-15T17:26:49.878897
3856,2,67191,2024-04-15T17:26:49.878897
3857,2,67199,2024-04-15T17:26:49.878897
3858,2,67201,2024-04-15T17:26:49.878897
3859,1,67209,2024-04-15T17:26:49.878897
3860,0,67211,2024-04-15T17:26:49.878897
3861,1,67219,2024-04-15T17:26:49.878897
3862,1,67221,2024-04-15T17:26:49.878897
3863,1,67229,2024-04-15T17:26:49.878897
3864,2,67231,2024-04-15T17:26:49.878897
3865,1,67239,2024-04-15T17:26:49.878897
3866,2,67241,2024-04-15T17:26:49.878897
3867,1,67249,2024-04-15T17:26:49.878897
3868,3,67251,2024-04-15T17:26:49.878897
3869,2,67259,2024-04-15T17:26:49.878897
3870,0,67261,2024-04-15T17:26:49.878897
3871,1,67269,2024-04-15T17:26:49.878897
3872,0,67271,2024-04-15T17:26:49.878897
3873,1,67279,2024-04-15T17:26:49.878897
3874,0,67281,2024-04-15T17:26:49.878897
3875,0,67289,2024-04-15T17:26:49.878897
3876,1,67291,2024-04-15T17:26:49.878897
3877,1,67299,2024-04-15T17:26:49.878897
3878,1,67301,2024-04-15T17:26:49.878897
3879,1,67309,2024-04-15T17:26:49.878897
3880,0,67311,2024-04-15T17:26:49.878897
3881,0,67319,2024-04-15T17:26:49.878897
3882,1,67321,2024-04-15T17:26:49.878897
3883,1,67329,2024-04-15T17:26:49.878897
3884,1,67331,2024-04-15T17:26:49.878897
3885,1,67339,2024-04-15T17:26:49.878897
3886,2,67341,2024-04-15T17:26:49.878897
3887,2,67349,2024-04-15T17:26:49.878897
3888,1,67351,2024-04-15T17:26:49.878897
3889,1,67359,2024-04-15T17:26:49.878897
3890,1,67361,2024-04-15T17:26:49.878897
3891,1,67369,2024-04-15T17:26:49.878897
3892,2,67371,2024-04-15T17:26:49.878897
3893,1,67379,2024-04-15T17:26:49.878897
3894,2,67381,2024-04-15T17:26:49.878897
3895,1,67389,2024-04-15T17:26:49.878897
3896,2,67391,2024-04-15T17:26:49.878897
3897,2,67399,2024-04-15T17:26:49.878897
3898,2,67401,2024-04-15T17:26:49.878897
3899,4,67409,2024-04-15T17:26:49.878897
3900,3,67411,2024-04-15T17:26:49.878897
3901,4,67419,2024-04-15T17:26:49.878897
3902,0,67421,2024-04-15T17:26:49.878897
3903,1,67429,2024-04-15T17:26:49.878897
3904,1,67431,2024-04-15T17:26:49.878897
3905,0,67439,2024-04-15T17:26:49.878897
3906,4,67441,2024-04-15T17:26:49.878897
3907,4,67449,2024-04-15T17:26:49.878897
3908,1,67451,2024-04-15T17:26:49.878897
3909,1,67459,2024-04-15T17:26:49.878897
3910,1,67461,2024-04-15T17:26:49.878897
3911,1,67469,2024-04-15T17:26:49.878897
3912,1,67471,2024-04-15T17:26:49.878897
3913,0,67479,2024-04-15T17:26:49.878897
3914,0,67481,2024-04-15T17:26:49.878897
3915,0,67489,2024-04-15T17:26:49.878897
3916,1,67491,2024-04-15T17:26:49.878897
3917,2,67499,2024-04-15T17:26:49.878897
3918,1,67501,2024-04-15T17:26:49.878897
3919,1,67509,2024-04-15T17:26:49.878897
3920,1,67511,2024-04-15T17:26:49.878897
3921,1,67519,2024-04-15T17:26:49.878897
3922,2,67521,2024-04-15T17:26:49.878897
3923,1,67529,2024-04-15T17:26:49.878897
3924,0,67531,2024-04-15T17:26:49.878897
3925,1,67539,2024-04-15T17:26:49.878897
3926,2,67541,2024-04-15T17:26:49.878897
3927,0,67549,2024-04-15T17:26:49.878897
3928,1,67551,2024-04-15T17:26:49.878897
3929,2,67559,2024-04-15T17:26:49.878897
3930,3,67561,2024-04-15T17:26:49.878897
3931,2,67569,2024-04-15T17:26:49.878897
3932,1,67571,2024-04-15T17:26:49.878897
3933,1,67579,2024-04-15T17:26:49.878897
3934,2,67591,2024-04-15T17:26:49.878897
3935,2,67599,2024-04-15T17:26:49.878897
3936,3,67601,2024-04-15T17:26:49.878897
3937,1,67609,2024-04-15T17:26:49.878897
3938,2,67611,2024-04-15T17:26:49.878897
3939,1,67619,2024-04-15T17:26:49.878897
3940,0,67621,2024-04-15T17:26:49.878897
3941,1,67629,2024-04-15T17:26:49.878897
3942,1,67631,2024-04-15T17:26:49.878897
3943,1,67639,2024-04-15T17:26:49.878897
3944,1,67641,2024-04-15T17:26:49.878897
3945,1,67649,2024-04-15T17:26:49.878897
3946,0,67651,2024-04-15T17:26:49.878897
3947,0,67659,2024-04-15T17:26:49.878897
3948,0,67661,2024-04-15T17:26:49.878897
3949,0,67671,2024-04-15T17:26:49.878897
3950,1,67691,2024-04-15T17:26:49.878897
3951,0,67699,2024-04-15T17:26:49.878897
3952,1,67701,2024-04-15T17:26:49.878897
3953,0,67711,2024-04-15T17:26:49.878897
3954,0,67719,2024-04-15T17:26:49.878897
3955,0,67721,2024-04-15T17:26:49.878897
3956,0,67729,2024-04-15T17:26:49.878897
3957,0,67731,2024-04-15T17:26:49.878897
3958,0,67739,2024-04-15T17:26:49.878897
3959,1,67741,2024-04-15T17:26:49.878897
3960,0,67759,2024-04-15T17:26:49.878897
3961,0,67761,2024-04-15T17:26:49.878897
3962,1,67769,2024-04-15T17:26:49.878897
3963,0,67991,2024-04-15T17:26:49.878897
3964,0,67999,2024-04-15T17:26:49.878897
3965,1,68011,2024-04-15T17:26:49.878897
3966,2,68019,2024-04-15T17:26:49.878897
3967,1,68021,2024-04-15T17:26:49.878897
3968,1,68029,2024-04-15T17:26:49.878897
3969,1,68031,2024-04-15T17:26:49.878897
3970,2,68039,2024-04-15T17:26:49.878897
3971,1,68049,2024-04-15T17:26:49.878897
3972,2,68051,2024-04-15T17:26:49.878897
3973,2,68059,2024-04-15T17:26:49.878897
3974,1,68061,2024-04-15T17:26:49.878897
3975,3,68069,2024-04-15T17:26:49.878897
3976,1,68081,2024-04-15T17:26:49.878897
3977,1,68089,2024-04-15T17:26:49.878897
3978,2,68091,2024-04-15T17:26:49.878897
3979,3,68099,2024-04-15T17:26:49.878897
3980,1,68101,2024-04-15T17:26:49.878897
3981,0,68109,2024-04-15T17:26:49.878897
3982,1,68111,2024-04-15T17:26:49.878897
3983,4,68119,2024-04-15T17:26:49.878897
3984,0,68121,2024-04-15T17:26:49.878897
3985,0,68129,2024-04-15T17:26:49.878897
3986,2,68131,2024-04-15T17:26:49.878897
3987,0,68139,2024-04-15T17:26:49.878897
3988,2,68141,2024-04-15T17:26:49.878897
3989,1,68149,2024-04-15T17:26:49.878897
3990,1,68151,2024-04-15T17:26:49.878897
3991,1,68159,2024-04-15T17:26:49.878897
3992,2,68161,2024-04-15T17:26:49.878897
3993,0,68169,2024-04-15T17:26:49.878897
3994,1,68171,2024-04-15T17:26:49.878897
3995,0,68179,2024-04-15T17:26:49.878897
3996,0,68181,2024-04-15T17:26:49.878897
3997,0,68189,2024-04-15T17:26:49.878897
3998,0,68191,2024-04-15T17:26:49.878897
3999,0,68199,2024-04-15T17:26:49.878897
4000,1,68201,2024-04-15T17:26:49.878897
4001,0,68209,2024-04-15T17:26:49.878897
4002,0,68239,2024-04-15T17:26:49.878897
4003,3,70011,2024-04-15T17:26:49.878897
4004,3,70019,2024-04-15T17:26:49.878897
4005,4,70021,2024-04-15T17:26:49.878897
4006,1,70029,2024-04-15T17:26:49.878897
4007,3,70031,2024-04-15T17:26:49.878897
4008,3,70039,2024-04-15T17:26:49.878897
4009,1,70041,2024-04-15T17:26:49.878897
4010,1,70049,2024-04-15T17:26:49.878897
4011,1,70051,2024-04-15T17:26:49.878897
4012,2,70059,2024-04-15T17:26:49.878897
4013,1,70061,2024-04-15T17:26:49.878897
4014,2,70069,2024-04-15T17:26:49.878897
4015,1,70071,2024-04-15T17:26:49.878897
4016,2,70079,2024-04-15T17:26:49.878897
4017,0,70081,2024-04-15T17:26:49.878897
4018,1,70089,2024-04-15T17:26:49.878897
4019,0,70091,2024-04-15T17:26:49.878897
4020,0,70099,2024-04-15T17:26:49.878897
4021,1,70101,2024-04-15T17:26:49.878897
4022,3,70109,2024-04-15T17:26:49.878897
4023,2,70111,2024-04-15T17:26:49.878897
4024,5,70119,2024-04-15T17:26:49.878897
4025,0,70121,2024-04-15T17:26:49.878897
4026,1,70129,2024-04-15T17:26:49.878897
4027,0,70131,2024-04-15T17:26:49.878897
4028,4,70139,2024-04-15T17:26:49.878897
4029,1,70141,2024-04-15T17:26:49.878897
4030,3,70149,2024-04-15T17:26:49.878897
4031,4,70151,2024-04-15T17:26:49.878897
4032,5,70161,2024-04-15T17:26:49.878897
4033,9,70171,2024-04-15T17:26:49.878897
4034,7,70181,2024-04-15T17:26:49.878897
4035,6,70191,2024-04-15T17:26:49.878897
4036,7,70201,2024-04-15T17:26:49.878897
4037,6,70211,2024-04-15T17:26:49.878897
4038,3,70221,2024-04-15T17:26:49.878897
4039,4,70231,2024-04-15T17:26:49.878897
4040,4,70241,2024-04-15T17:26:49.878897
4041,4,70251,2024-04-15T17:26:49.878897
4042,3,70259,2024-04-15T17:26:49.878897
4043,4,70261,2024-04-15T17:26:49.878897
4044,0,70269,2024-04-15T17:26:49.878897
4045,4,70271,2024-04-15T17:26:49.878897
4046,3,70279,2024-04-15T17:26:49.878897
4047,4,70281,2024-04-15T17:26:49.878897
4048,6,70289,2024-04-15T17:26:49.878897
4049,5,70291,2024-04-15T17:26:49.878897
4050,7,70299,2024-04-15T17:26:49.878897
4051,6,70301,2024-04-15T17:26:49.878897
4052,6,70309,2024-04-15T17:26:49.878897
4053,1,70311,2024-04-15T17:26:49.878897
4054,1,70319,2024-04-15T17:26:49.878897
4055,0,70321,2024-04-15T17:26:49.878897
4056,1,70329,2024-04-15T17:26:49.878897
4057,1,70341,2024-04-15T17:26:49.878897
4058,0,70349,2024-04-15T17:26:49.878897
4059,0,70359,2024-04-15T17:26:49.878897
4060,1,70361,2024-04-15T17:26:49.878897
4061,3,70371,2024-04-15T17:26:49.878897
4062,5,70379,2024-04-15T17:26:49.878897
4063,1,70401,2024-04-15T17:26:49.878897
4064,1,70409,2024-04-15T17:26:49.878897
4065,2,71011,2024-04-15T17:26:49.878897
4066,0,71021,2024-04-15T17:26:49.878897
4067,2,71029,2024-04-15T17:26:49.878897
4068,1,71031,2024-04-15T17:26:49.878897
4069,1,71041,2024-04-15T17:26:49.878897
4070,0,71049,2024-04-15T17:26:49.878897
4071,2,71051,2024-04-15T17:26:49.878897
4072,4,71059,2024-04-15T17:26:49.878897
4073,1,71061,2024-04-15T17:26:49.878897
4074,4,71069,2024-04-15T17:26:49.878897
4075,3,71071,2024-04-15T17:26:49.878897
4076,2,71079,2024-04-15T17:26:49.878897
4077,4,71081,2024-04-15T17:26:49.878897
4078,5,71089,2024-04-15T17:26:49.878897
4079,6,71091,2024-04-15T17:26:49.878897
4080,5,71099,2024-04-15T17:26:49.878897
4081,1,71101,2024-04-15T17:26:49.878897
4082,1,71109,2024-04-15T17:26:49.878897
4083,1,71111,2024-04-15T17:26:49.878897
4084,1,71119,2024-04-15T17:26:49.878897
4085,2,71121,2024-04-15T17:26:49.878897
4086,0,71129,2024-04-15T17:26:49.878897
4087,2,71131,2024-04-15T17:26:49.878897
4088,0,71139,2024-04-15T17:26:49.878897
4089,1,71141,2024-04-15T17:26:49.878897
4090,0,71149,2024-04-15T17:26:49.878897
4091,1,71151,2024-04-15T17:26:49.878897
4092,0,71159,2024-04-15T17:26:49.878897
4093,1,71161,2024-04-15T17:26:49.878897
4094,3,71169,2024-04-15T17:26:49.878897
4095,2,71171,2024-04-15T17:26:49.878897
4096,0,71179,2024-04-15T17:26:49.878897
4097,1,71181,2024-04-15T17:26:49.878897
4098,0,71189,2024-04-15T17:26:49.878897
4099,0,71191,2024-04-15T17:26:49.878897
4100,2,71201,2024-04-15T17:26:49.878897
4101,0,71209,2024-04-15T17:26:49.878897
4102,1,71211,2024-04-15T17:26:49.878897
4103,0,71219,2024-04-15T17:26:49.878897
4104,1,71221,2024-04-15T17:26:49.878897
4105,1,71229,2024-04-15T17:26:49.878897
4106,0,71291,2024-04-15T17:26:49.878897
4107,0,71299,2024-04-15T17:26:49.878897
4108,0,71331,2024-04-15T17:26:49.878897
4109,0,71339,2024-04-15T17:26:49.878897
4110,7,72011,2024-04-15T17:26:49.878897
4111,4,72019,2024-04-15T17:26:49.878897
4112,2,72021,2024-04-15T17:26:49.878897
4113,1,72029,2024-04-15T17:26:49.878897
4114,1,72031,2024-04-15T17:26:49.878897
4115,3,72039,2024-04-15T17:26:49.878897
4116,0,72041,2024-04-15T17:26:49.878897
4117,2,72049,2024-04-15T17:26:49.878897
4118,0,72051,2024-04-15T17:26:49.878897
4119,1,72059,2024-04-15T17:26:49.878897
4120,3,72061,2024-04-15T17:26:49.878897
4121,1,72069,2024-04-15T17:26:49.878897
4122,3,72071,2024-04-15T17:26:49.878897
4123,2,72079,2024-04-15T17:26:49.878897
4124,0,72131,2024-04-15T17:26:49.878897
4125,1,72139,2024-04-15T17:26:49.878897
4126,0,72141,2024-04-15T17:26:49.878897
4127,1,72149,2024-04-15T17:26:49.878897
4128,0,72151,2024-04-15T17:26:49.878897
4129,0,72159,2024-04-15T17:26:49.878897
4130,0,72161,2024-04-15T17:26:49.878897
4131,0,72169,2024-04-15T17:26:49.878897
4132,4,72171,2024-04-15T17:26:49.878897
4133,2,72179,2024-04-15T17:26:49.878897
4134,0,73019,2024-04-15T17:26:49.878897
4135,1,73021,2024-04-15T17:26:49.878897
4136,0,73029,2024-04-15T17:26:49.878897
4137,1,73031,2024-04-15T17:26:49.878897
4138,0,73039,2024-04-15T17:26:49.878897
4139,1,73041,2024-04-15T17:26:49.878897
4140,0,73049,2024-04-15T17:26:49.878897
4141,0,74009,2024-04-15T17:26:49.878897
4142,1,74011,2024-04-15T17:26:49.878897
4143,0,74019,2024-04-15T17:26:49.878897
4144,1,74021,2024-04-15T17:26:49.878897
4145,0,74029,2024-04-15T17:26:49.878897
4146,1,74031,2024-04-15T17:26:49.878897
4147,0,74039,2024-04-15T17:26:49.878897
4148,1,74041,2024-04-15T17:26:49.878897
4149,0,74051,2024-04-15T17:26:49.878897
4150,0,74059,2024-04-15T17:26:49.878897
4151,5,75009,2024-04-15T17:26:49.878897
4152,0,75019,2024-04-15T17:26:49.878897
4153,1,75021,2024-04-15T17:26:49.878897
4154,0,75031,2024-04-15T17:26:49.878897
4155,1,75039,2024-04-15T17:26:49.878897
4156,1,75041,2024-04-15T17:26:49.878897
4157,4,75051,2024-04-15T17:26:49.878897
4158,5,75059,2024-04-15T17:26:49.878897
4159,4,75061,2024-04-15T17:26:49.878897
4160,4,75069,2024-04-15T17:26:49.878897
4161,1,75071,2024-04-15T17:26:49.878897
4162,1,75079,2024-04-15T17:26:49.878897
4163,1,75081,2024-04-15T17:26:49.878897
4164,0,75089,2024-04-15T17:26:49.878897
4165,0,75099,2024-04-15T17:26:49.878897
4166,0,75101,2024-04-15T17:26:49.878897
4167,0,75109,2024-04-15T17:26:49.878897
4168,0,75111,2024-04-15T17:26:49.878897
4169,1,75121,2024-04-15T17:26:49.878897
4170,1,75129,2024-04-15T17:26:49.878897
4171,2,75131,2024-04-15T17:26:49.878897
4172,0,75139,2024-04-15T17:26:49.878897
4173,2,75141,2024-04-15T17:26:49.878897
4174,0,75149,2024-04-15T17:26:49.878897
4175,1,75151,2024-04-15T17:26:49.878897
4176,0,75159,2024-04-15T17:26:49.878897
4177,1,75161,2024-04-15T17:26:49.878897
4178,0,75169,2024-04-15T17:26:49.878897
4179,1,75171,2024-04-15T17:26:49.878897
4180,0,75179,2024-04-15T17:26:49.878897
4181,1,75201,2024-04-15T17:26:49.878897
4182,0,75209,2024-04-15T17:26:49.878897
4183,0,75219,2024-04-15T17:26:49.878897
4184,2,75221,2024-04-15T17:26:49.878897
4185,2,75229,2024-04-15T17:26:49.878897
4186,2,75231,2024-04-15T17:26:49.878897
4187,1,75239,2024-04-15T17:26:49.878897
4188,2,75241,2024-04-15T17:26:49.878897
4189,1,75249,2024-04-15T17:26:49.878897
4190,1,75251,2024-04-15T17:26:49.878897
4191,0,75259,2024-04-15T17:26:49.878897
4192,0,75261,2024-04-15T17:26:49.878897
4193,0,75269,2024-04-15T17:26:49.878897
4194,2,75271,2024-04-15T17:26:49.878897
4195,1,75279,2024-04-15T17:26:49.878897
4196,0,75281,2024-04-15T17:26:49.878897
4197,1,75289,2024-04-15T17:26:49.878897
4198,1,75291,2024-04-15T17:26:49.878897
4199,2,75299,2024-04-15T17:26:49.878897
4200,1,75311,2024-04-15T17:26:49.878897
4201,3,75319,2024-04-15T17:26:49.878897
4202,0,75329,2024-04-15T17:26:49.878897
4203,0,75339,2024-04-15T17:26:49.878897
4204,4,75341,2024-04-15T17:26:49.878897
4205,4,75349,2024-04-15T17:26:49.878897
4206,2,75351,2024-04-15T17:26:49.878897
4207,1,75359,2024-04-15T17:26:49.878897
4208,2,75361,2024-04-15T17:26:49.878897
4209,2,75369,2024-04-15T17:26:49.878897
4210,1,75371,2024-04-15T17:26:49.878897
4211,1,75379,2024-04-15T17:26:49.878897
4212,0,75381,2024-04-15T17:26:49.878897
4213,0,75391,2024-04-15T17:26:49.878897
4214,1,75401,2024-04-15T17:26:49.878897
4215,1,75409,2024-04-15T17:26:49.878897
4216,1,75411,2024-04-15T17:26:49.878897
4217,1,75419,2024-04-15T17:26:49.878897
4218,1,75461,2024-04-15T17:26:49.878897
4219,1,75469,2024-04-15T17:26:49.878897
4220,2,75471,2024-04-15T17:26:49.878897
4221,1,75479,2024-04-15T17:26:49.878897
4222,3,75481,2024-04-15T17:26:49.878897
4223,1,75489,2024-04-15T17:26:49.878897
4224,3,75491,2024-04-15T17:26:49.878897
4225,1,75499,2024-04-15T17:26:49.878897
4226,1,75501,2024-04-15T17:26:49.878897
4227,0,75509,2024-04-15T17:26:49.878897
4228,1,75511,2024-04-15T17:26:49.878897
4229,0,75519,2024-04-15T17:26:49.878897
4230,0,75541,2024-04-15T17:26:49.878897
4231,1,75549,2024-04-15T17:26:49.878897
4232,0,75551,2024-04-15T17:26:49.878897
4233,0,75559,2024-04-15T17:26:49.878897
4234,0,75561,2024-04-15T17:26:49.878897
4235,2,75569,2024-04-15T17:26:49.878897
4236,1,75571,2024-04-15T17:26:49.878897
4237,2,75579,2024-04-15T17:26:49.878897
4238,0,75581,2024-04-15T17:26:49.878897
4239,1,75589,2024-04-15T17:26:49.878897
4240,1,75591,2024-04-15T17:26:49.878897
4241,1,75599,2024-04-15T17:26:49.878897
4242,3,76031,2024-04-15T17:26:49.878897
4243,4,76039,2024-04-15T17:26:49.878897
4244,1,76041,2024-04-15T17:26:49.878897
4245,0,76049,2024-04-15T17:26:49.878897
4246,2,76051,2024-04-15T17:26:49.878897
4247,3,76059,2024-04-15T17:26:49.878897
4248,4,76061,2024-04-15T17:26:49.878897
4249,4,76069,2024-04-15T17:26:49.878897
4250,4,76071,2024-04-15T17:26:49.878897
4251,6,76079,2024-04-15T17:26:49.878897
4252,5,76081,2024-04-15T17:26:49.878897
4253,3,76089,2024-04-15T17:26:49.878897
4254,6,76091,2024-04-15T17:26:49.878897
4255,3,76099,2024-04-15T17:26:49.878897
4256,7,76101,2024-04-15T17:26:49.878897
4257,3,76109,2024-04-15T17:26:49.878897
4258,2,76111,2024-04-15T17:26:49.878897
4259,0,76119,2024-04-15T17:26:49.878897
4260,1,76121,2024-04-15T17:26:49.878897
4261,2,76129,2024-04-15T17:26:49.878897
4262,2,76131,2024-04-15T17:26:49.878897
4263,4,76139,2024-04-15T17:26:49.878897
4264,3,76141,2024-04-15T17:26:49.878897
4265,4,76149,2024-04-15T17:26:49.878897
4266,1,76151,2024-04-15T17:26:49.878897
4267,1,76159,2024-04-15T17:26:49.878897
4268,1,76161,2024-04-15T17:26:49.878897
4269,1,76169,2024-04-15T17:26:49.878897
4270,1,76171,2024-04-15T17:26:49.878897
4271,1,76179,2024-04-15T17:26:49.878897
4272,0,76181,2024-04-15T17:26:49.878897
4273,1,76189,2024-04-15T17:26:49.878897
4274,3,76191,2024-04-15T17:26:49.878897
4275,2,76199,2024-04-15T17:26:49.878897
4276,4,76201,2024-04-15T17:26:49.878897
4277,3,76209,2024-04-15T17:26:49.878897
4278,4,76211,2024-04-15T17:26:49.878897
4279,4,76219,2024-04-15T17:26:49.878897
4280,4,76221,2024-04-15T17:26:49.878897
4281,3,76229,2024-04-15T17:26:49.878897
4282,4,76231,2024-04-15T17:26:49.878897
4283,8,76239,2024-04-15T17:26:49.878897
4284,7,76241,2024-04-15T17:26:49.878897
4285,7,76249,2024-04-15T17:26:49.878897
4286,0,76251,2024-04-15T17:26:49.878897
4287,0,76259,2024-04-15T17:26:49.878897
4288,0,76261,2024-04-15T17:26:49.878897
4289,0,76269,2024-04-15T17:26:49.878897
4290,0,76271,2024-04-15T17:26:49.878897
4291,1,76279,2024-04-15T17:26:49.878897
4292,1,76281,2024-04-15T17:26:49.878897
4293,3,76289,2024-04-15T17:26:49.878897
4294,0,76291,2024-04-15T17:26:49.878897
4295,0,76301,2024-04-15T17:26:49.878897
4296,2,76311,2024-04-15T17:26:49.878897
4297,0,76319,2024-04-15T17:26:49.878897
4298,1,76329,2024-04-15T17:26:49.878897
4299,2,76339,2024-04-15T17:26:49.878897
4300,2,76341,2024-04-15T17:26:49.878897
4301,0,76349,2024-04-15T17:26:49.878897
4302,2,76351,2024-04-15T17:26:49.878897
4303,2,76359,2024-04-15T17:26:49.878897
4304,2,76361,2024-04-15T17:26:49.878897
4305,2,76369,2024-04-15T17:26:49.878897
4306,0,76371,2024-04-15T17:26:49.878897
4307,1,76391,2024-04-15T17:26:49.878897
4308,1,76399,2024-04-15T17:26:49.878897
4309,0,76401,2024-04-15T17:26:49.878897
4310,0,76409,2024-04-15T17:26:49.878897
4311,1,76411,2024-04-15T17:26:49.878897
4312,0,76419,2024-04-15T17:26:49.878897
4313,1,76421,2024-04-15T17:26:49.878897
4314,0,76429,2024-04-15T17:26:49.878897
4315,0,76431,2024-04-15T17:26:49.878897
4316,1,76439,2024-04-15T17:26:49.878897
4317,0,76441,2024-04-15T17:26:49.878897
4318,1,76449,2024-04-15T17:26:49.878897
4319,0,76451,2024-04-15T17:26:49.878897
4320,0,76459,2024-04-15T17:26:49.878897
4321,0,76461,2024-04-15T17:26:49.878897
4322,1,76469,2024-04-15T17:26:49.878897
4323,0,76471,2024-04-15T17:26:49.878897
4324,3,76511,2024-04-15T17:26:49.878897
4325,1,76519,2024-04-15T17:26:49.878897
4326,2,76521,2024-04-15T17:26:49.878897
4327,2,76529,2024-04-15T17:26:49.878897
4328,3,76541,2024-04-15T17:26:49.878897
4329,0,76549,2024-04-15T17:26:49.878897
4330,0,76551,2024-04-15T17:26:49.878897
4331,1,76559,2024-04-15T17:26:49.878897
4332,7,77009,2024-04-15T17:26:49.878897
4333,6,77011,2024-04-15T17:26:49.878897
4334,2,77019,2024-04-15T17:26:49.878897
4335,5,77021,2024-04-15T17:26:49.878897
4336,6,77029,2024-04-15T17:26:49.878897
4337,2,77031,2024-04-15T17:26:49.878897
4338,4,77039,2024-04-15T17:26:49.878897
4339,1,77041,2024-04-15T17:26:49.878897
4340,0,77049,2024-04-15T17:26:49.878897
4341,3,77051,2024-04-15T17:26:49.878897
4342,0,77059,2024-04-15T17:26:49.878897
4343,0,77061,2024-04-15T17:26:49.878897
4344,2,77069,2024-04-15T17:26:49.878897
4345,1,77071,2024-04-15T17:26:49.878897
4346,1,77079,2024-04-15T17:26:49.878897
4347,0,77081,2024-04-15T17:26:49.878897
4348,1,77089,2024-04-15T17:26:49.878897
4349,0,77091,2024-04-15T17:26:49.878897
4350,0,77099,2024-04-15T17:26:49.878897
4351,0,77101,2024-04-15T17:26:49.878897
4352,0,77109,2024-04-15T17:26:49.878897
4353,0,77111,2024-04-15T17:26:49.878897
4354,0,77119,2024-04-15T17:26:49.878897
4355,0,77129,2024-04-15T17:26:49.878897
4356,0,77131,2024-04-15T17:26:49.878897
4357,1,77139,2024-04-15T17:26:49.878897
4358,0,77141,2024-04-15T17:26:49.878897
4359,1,77161,2024-04-15T17:26:49.878897
4360,0,77169,2024-04-15T17:26:49.878897
4361,1,77171,2024-04-15T17:26:49.878897
4362,0,77179,2024-04-15T17:26:49.878897
4363,1,77181,2024-04-15T17:26:49.878897
4364,1,77189,2024-04-15T17:26:49.878897
4365,0,77191,2024-04-15T17:26:49.878897
4366,4,77199,2024-04-15T17:26:49.878897
4367,0,77201,2024-04-15T17:26:49.878897
4368,3,77209,2024-04-15T17:26:49.878897
4369,1,77211,2024-04-15T17:26:49.878897
4370,2,77219,2024-04-15T17:26:49.878897
4371,0,77221,2024-04-15T17:26:49.878897
4372,3,77231,2024-04-15T17:26:49.878897
4373,2,77239,2024-04-15T17:26:49.878897
4374,4,77241,2024-04-15T17:26:49.878897
4375,1,77249,2024-04-15T17:26:49.878897
4376,1,77251,2024-04-15T17:26:49.878897
4377,2,77259,2024-04-15T17:26:49.878897
4378,1,77261,2024-04-15T17:26:49.878897
4379,2,77269,2024-04-15T17:26:49.878897
4380,1,77271,2024-04-15T17:26:49.878897
4381,2,77279,2024-04-15T17:26:49.878897
4382,2,77281,2024-04-15T17:26:49.878897
4383,5,77289,2024-04-15T17:26:49.878897
4384,0,77291,2024-04-15T17:26:49.878897
4385,2,77301,2024-04-15T17:26:49.878897
4386,0,77309,2024-04-15T17:26:49.878897
4387,2,77311,2024-04-15T17:26:49.878897
4388,0,77319,2024-04-15T17:26:49.878897
4389,2,77321,2024-04-15T17:26:49.878897
4390,1,77329,2024-04-15T17:26:49.878897
4391,3,77331,2024-04-15T17:26:49.878897
4392,3,77339,2024-04-15T17:26:49.878897
4393,0,77341,2024-04-15T17:26:49.878897
4394,0,77349,2024-04-15T17:26:49.878897
4395,1,77351,2024-04-15T17:26:49.878897
4396,0,77359,2024-04-15T17:26:49.878897
4397,1,77361,2024-04-15T17:26:49.878897
4398,0,77369,2024-04-15T17:26:49.878897
4399,1,77379,2024-04-15T17:26:49.878897
4400,0,77381,2024-04-15T17:26:49.878897
4401,0,77389,2024-04-15T17:26:49.878897
4402,2,78031,2024-04-15T17:26:49.878897
4403,5,78039,2024-04-15T17:26:49.878897
4404,3,78049,2024-04-15T17:26:49.878897
4405,0,78059,2024-04-15T17:26:49.878897
4406,2,78061,2024-04-15T17:26:49.878897
4407,3,78069,2024-04-15T17:26:49.878897
4408,1,78071,2024-04-15T17:26:49.878897
4409,0,78079,2024-04-15T17:26:49.878897
4410,2,78081,2024-04-15T17:26:49.878897
4411,2,78089,2024-04-15T17:26:49.878897
4412,0,78091,2024-04-15T17:26:49.878897
4413,0,78099,2024-04-15T17:26:49.878897
4414,6,78101,2024-04-15T17:26:49.878897
4415,2,78109,2024-04-15T17:26:49.878897
4416,1,78111,2024-04-15T17:26:49.878897
4417,3,78119,2024-04-15T17:26:49.878897
4418,1,78121,2024-04-15T17:26:49.878897
4419,2,78129,2024-04-15T17:26:49.878897
4420,3,78131,2024-04-15T17:26:49.878897
4421,2,78139,2024-04-15T17:26:49.878897
4422,3,78141,2024-04-15T17:26:49.878897
4423,2,78149,2024-04-15T17:26:49.878897
4424,1,78151,2024-04-15T17:26:49.878897
4425,0,78159,2024-04-15T17:26:49.878897
4426,0,78161,2024-04-15T17:26:49.878897
4427,0,78169,2024-04-15T17:26:49.878897
4428,0,78171,2024-04-15T17:26:49.878897
4429,0,78179,2024-04-15T17:26:49.878897
4430,4,78181,2024-04-15T17:26:49.878897
4431,4,78189,2024-04-15T17:26:49.878897
4432,3,78191,2024-04-15T17:26:49.878897
4433,3,78199,2024-04-15T17:26:49.878897
4434,0,78201,2024-04-15T17:26:49.878897
4435,0,78209,2024-04-15T17:26:49.878897
